# drho_hcp drho_bcc avalancheSize
-2.574486574585754074e-06 -3.783883120089765442e-08 4.448991791338403889e-02
1.084595465644342576e-03 4.498832352160317960e-01 8.262381081495400181e+00
1.869830952111935785e-01 -3.179006908618312588e-01 2.370421148206734330e+00
2.269583417294548933e-02 -1.700701395590129006e-02 1.320432198399264845e+00
-5.505088177122682835e-02 -1.532328299069993759e-02 2.546361385468084215e+00
3.332333541044452119e-03 2.666742624907271486e-03 5.398151654815083189e-01
-1.651782792127715060e-03 6.984820259209253979e-04 6.679354069116610892e-02
-1.319140517034195215e-02 4.017038497589817125e-04 3.331659879990516160e-01
2.711531511495252067e-02 -7.246063136536144006e-04 1.561747651529673098e+00
-1.530931421930364911e-02 -9.011501952784183034e-04 6.284522416240091447e-01
7.095068687160632770e-02 4.288891051106259386e-04 1.030389205707863454e+01
9.369881495898457757e-03 1.646696046645756278e-03 1.425533983686290807e+00
-8.921216137284387893e-03 -3.480272853459715626e-04 1.591229326831119728e+00
-4.279392152466521271e-02 -4.796253081252093917e-04 1.358121930175976821e+00
-3.756796500811097894e-02 4.266571894834575614e-04 1.363855415896941592e+00
-1.205817441029238823e-03 9.917642866601376981e-04 3.290127795315676562e-01
-2.516618591683894568e-04 -8.307632347372494825e-04 1.788044460276536629e+00
-7.868523263653975919e-04 -2.364375007742958775e-04 6.484901650933648787e-01
1.378221637797605315e-03 -8.469759378965839927e-06 9.899403522482261852e-01
