# w mse
3.000000000000000000e+00 1.559459458583672790e-02
5.000000000000000000e+00 1.399797255382252519e-02
9.000000000000000000e+00 1.353916062552409233e-02
1.700000000000000000e+01 1.848650062474741645e-02
3.300000000000000000e+01 3.514174880060753209e-02
6.500000000000000000e+01 7.899247541503817693e-02
1.290000000000000000e+02 1.797885699452689279e-01
2.570000000000000000e+02 3.896981038941042530e-01
5.130000000000000000e+02 7.960382989539256382e-01
1.025000000000000000e+03 1.583507376294917002e+00
2.049000000000000000e+03 2.186318068566043493e+00
4.097000000000000000e+03 2.783525034664637854e+00
8.193000000000000000e+03 2.952743273896305531e+00
1.638500000000000000e+04 3.678776465275173102e+00
