# theta phi
1.113476381930822754e+02 1.184592593498846327e+02
1.113542485307755641e+02 1.184637480863147374e+02
-6.865236180691772461e+01 6.154074065011536732e+01
-6.864575146922445015e+01 6.153625191368526970e+01
1.266170428010941436e+02 1.430232771070424747e+02
-1.393244131764545841e+02 7.432971282629024756e+01
1.265979467525201301e+02 1.431199264742346031e+02
-5.338295719890586355e+01 3.697672289295753245e+01
4.067558682354541588e+01 1.056702871737097666e+02
-5.340205324747986992e+01 3.688007352576539688e+01
4.584879548708550345e+01 1.175128323529809080e+02
-1.341512045129144894e+02 6.248716764701909909e+01
3.092862265201619465e+01 1.175956385719094470e+02
-1.490713773479838267e+02 6.240436142809055298e+01
4.005912089987776170e+01 1.151828949161630220e+02
-1.399408791001222312e+02 6.481710508383697800e+01
4.689313777752906276e+01 1.156610714167471485e+02
-1.331068622224709372e+02 6.433892858325283726e+01
-1.437755083256739397e+02 5.106559947154266155e+01
3.622449167432604611e+01 1.289344005284573598e+02
-1.346975498141307810e+02 5.463644088373551000e+01
4.530245018586921191e+01 1.253635591162645113e+02
3.047573366273468309e+01 1.388712613309372159e+02
-1.495242663372653169e+02 4.112873866906280540e+01
7.966147274437867054e+01 8.717984112241225603e+01
7.965963254863378040e+01 8.717638308091984811e+01
-1.003385272556213295e+02 9.282015887758774397e+01
-1.003403674513662338e+02 9.282361691908018031e+01
