# theta phi size
-1.345527155064865497e+02 5.639749879181486847e+01 7.800000000000000000e+02
-1.344795566895822390e+02 5.683072805531609362e+01 1.284000000000000000e+03
5.696052028742236928e+01 8.116470697131758527e+01 9.400000000000000000e+01
-3.964365277176787572e+01 1.276915841937127709e+02 1.630000000000000000e+02
1.411863017793750714e+02 5.532119130917852345e+01 2.260000000000000000e+02
-1.344795700540444727e+02 5.683057057505313736e+01 1.284000000000000000e+03
-1.344669846899306265e+02 5.759901406576581451e+01 1.266000000000000000e+03
5.697193404742785816e+01 8.116191472773621740e+01 9.400000000000000000e+01
-1.344669769012344887e+02 5.759904611976837430e+01 1.266000000000000000e+03
-3.964750770034688543e+01 1.276889123976669111e+02 1.630000000000000000e+02
1.371563845863273912e+02 5.762079208777969797e+01 2.200000000000000000e+01
3.761008905982998130e+01 1.160606911622572852e+02 1.500000000000000000e+01
-8.945977388016061127e+01 8.452286967861388689e+01 6.000000000000000000e+00
5.695854583701778040e+01 8.116243121650731496e+01 9.400000000000000000e+01
1.651845045202267386e+02 8.780526772898228671e+01 2.000000000000000000e+00
-3.964358094104684938e+01 1.276912954822236088e+02 1.630000000000000000e+02
1.783743454535934632e+02 6.748442771393824557e+01 7.000000000000000000e+00
1.411857093606652427e+02 5.532231665772287954e+01 2.260000000000000000e+02
4.587766089664701497e+01 1.217924588863038622e+02 4.000000000000000000e+00
-1.238001255693789062e+02 6.141813581820573376e+01 8.000000000000000000e+00
9.906779177148851545e+01 3.295853029565468262e+01 4.000000000000000000e+00
1.795242669503941784e+02 8.921531041656390926e+01 2.000000000000000000e+00
8.313529104437222372e+00 4.860605154343825518e+01 6.000000000000000000e+00
7.008285614471304825e+01 1.100366370916189425e+02 7.000000000000000000e+00
8.932569765056781819e+01 1.305860465187003001e+02 2.000000000000000000e+00
4.711699791154182293e+01 1.199376395531937334e+02 8.000000000000000000e+00
3.761551628177827666e+01 1.160492515535477622e+02 1.500000000000000000e+01
1.371562387129028480e+02 5.762079380437958065e+01 2.200000000000000000e+01
4.208599352695288331e+01 2.976925265171912827e+01 3.000000000000000000e+00
1.583277963391800824e+02 4.537493937926002729e+01 2.000000000000000000e+00
-1.395846731813255985e+02 1.653039587272005662e+01 4.000000000000000000e+00
-8.944123467242495451e+01 8.455083948321987464e+01 6.000000000000000000e+00
1.409746684688068683e+02 5.301212523227481910e+01 3.000000000000000000e+00
4.544728449351345034e+01 1.236025012081851315e+02 5.280000000000000000e+02
4.552044331041777525e+01 1.231692719446838851e+02 5.280000000000000000e+02
-1.230394797125776449e+02 9.883529302868240052e+01 2.070000000000000000e+02
1.403563472282321527e+02 5.230841580628723619e+01 1.390000000000000000e+02
-3.881369822062494279e+01 1.246788086908214694e+02 5.280000000000000000e+02
4.552042994595552017e+01 1.231694294249468555e+02 2.070000000000000000e+02
4.553301531006940195e+01 1.224009859342341855e+02 5.280000000000000000e+02
-1.230280659525721489e+02 9.883808527226379681e+01 6.500000000000000000e+01
4.553302309876551845e+01 1.224009538802316257e+02 5.280000000000000000e+02
1.403524922996531075e+02 5.231108760233308885e+01 1.200000000000000000e+01
-4.284361541367260884e+01 1.223792079122203091e+02 5.280000000000000000e+02
-1.423899109401700116e+02 6.393930883774271479e+01 1.200000000000000000e+01
9.054022611983938873e+01 9.547713032138609890e+01 6.600000000000000000e+01
-1.230414541629822338e+02 9.883756878349268504e+01 6.000000000000000000e+00
-1.481549547977328274e+01 9.219473227101769908e+01 3.100000000000000000e+01
1.403564190589531790e+02 5.230870451777638408e+01 2.090000000000000000e+02
-1.625654546406522849e+00 1.125155722860617544e+02 4.000000000000000000e+00
-3.881429063933474310e+01 1.246776833422771205e+02 8.000000000000000000e+00
-1.341223391033529992e+02 5.820754111369614492e+01 1.390000000000000000e+02
5.619987443062110799e+01 1.185818641817942591e+02 3.000000000000000000e+00
-8.093220822851149876e+01 1.470414697043453316e+02 5.280000000000000000e+02
-4.757330496058118641e-01 9.078468958343610495e+01 9.000000000000000000e+00
-1.716864708955627918e+02 1.313939484565617306e+02 4.000000000000000000e+00
-1.099171438552869517e+02 6.996336290838104333e+01 6.660000000000000000e+02
-9.067430234943221024e+01 4.941395348129969989e+01 4.390000000000000000e+02
-1.328830020884581984e+02 6.006236044680626662e+01 1.080000000000000000e+03
-1.423844837182217304e+02 6.395074844645224488e+01 1.030000000000000000e+02
-4.284376128709718756e+01 1.223792061956204407e+02 6.690000000000000000e+02
-1.379140064730471522e+02 1.502307473482808575e+02 1.080000000000000000e+03
-2.167220366081991756e+01 1.346250606207399869e+02 2.000000000000000000e+00
4.041532681867439436e+01 1.634696041272799221e+02 9.660000000000000000e+02
9.055876532757503128e+01 9.544916051678012536e+01 1.030000000000000000e+02
-3.902533153119314591e+01 1.269878747677251596e+02 4.690000000000000000e+02
4.454121039616327238e+01 1.232899436022703981e+02 9.660000000000000000e+02
4.454687759687807613e+01 1.232873836871125377e+02 6.900000000000000000e+01
5.158467002669318191e+01 1.104862023439057168e+02 6.900000000000000000e+01
-4.097713740537358262e+01 1.262175074765892475e+02 1.160000000000000000e+02
4.454576755653889819e+01 1.232899076280683630e+02 4.000000000000000000e+00
5.157931088258033725e+01 1.104893621637213670e+02 6.900000000000000000e+01
4.454150174741119628e+01 1.232894031401876020e+02 1.160000000000000000e+02
1.403646096581704228e+02 5.490858435343013610e+01 3.000000000000000000e+00
4.454039129758763949e+01 1.232919272793958214e+02 1.030000000000000000e+02
1.491141155737697943e+02 7.357998217842016686e+01 4.000000000000000000e+00
4.454716888099121519e+01 1.232868432545865289e+02 2.300000000000000000e+01
1.491128789820864142e+02 7.357915345890930325e+01 6.900000000000000000e+01
1.403352125034102755e+02 5.443654515604367106e+01 8.000000000000000000e+00
-1.320098040291911730e+02 2.912770620945439504e+01 2.400000000000000000e+01
4.590372826055169497e+01 5.305075249570443674e+01 2.000000000000000000e+00
5.166108345068321483e+01 1.099941983981304503e+02 2.000000000000000000e+00
4.569448701963421655e+01 6.419950886998428530e+01 2.780000000000000000e+02
4.667258719297816327e+01 1.177854200113802108e+02 6.580000000000000000e+02
-4.096961976784417914e+01 1.262143673672019872e+02 2.780000000000000000e+02
-1.363769767941677742e+02 6.071710774424528267e+01 1.010000000000000000e+02
4.454605856483532733e+01 1.232893673537639216e+02 1.019000000000000000e+03
4.030059292075522848e+01 1.140492076525320755e+02 1.010000000000000000e+02
4.239032081247210471e+01 3.585926891192060761e+00 7.660000000000000000e+02
-1.354587896038367489e+02 5.671005639772961615e+01 2.780000000000000000e+02
-1.354531224031219381e+02 5.671261631288746941e+01 4.000000000000000000e+00
-1.284153299733068252e+02 6.951379765609429739e+01 1.320000000000000000e+02
1.390228625946264174e+02 5.378249252341073827e+01 2.780000000000000000e+02
-1.354542324434611089e+02 5.671009237193162988e+01 1.000000000000000000e+01
-1.284206891174196699e+02 6.951063783627863302e+01 1.320000000000000000e+02
-1.354584982525888393e+02 5.671059685981240506e+01 2.780000000000000000e+02
-3.963539034182958432e+01 1.250914156465698568e+02 6.600000000000000000e+01
-1.354596087024123676e+02 5.670807272060417858e+01 3.000000000000000000e+00
-3.088588442623019859e+01 1.064200178215798189e+02 1.010000000000000000e+02
-1.354528311190088061e+02 5.671315674541347818e+01 4.000000000000000000e+00
-3.088712101791356801e+01 1.064208465410906967e+02 1.000000000000000000e+01
-3.966478749658973157e+01 1.255634548439563076e+02 2.500000000000000000e+01
4.799019597080881994e+01 1.508722937905456263e+02 1.320000000000000000e+02
-1.340962717394483263e+02 1.269492475042955562e+02 2.780000000000000000e+02
-1.283389165493167923e+02 7.000580160186954970e+01 1.000000000000000000e+01
-1.343055129803657906e+02 1.158004911300157005e+02 2.000000000000000000e+00
-1.333274128070218580e+02 6.221457998861978922e+01 6.600000000000000000e+01
1.390303802321558351e+02 5.378563263279800566e+01 2.610000000000000000e+02
4.362302320583224713e+01 1.192828922557547031e+02 6.560000000000000000e+02
-1.354539414351646656e+02 5.671063264623609967e+01 3.410000000000000000e+02
-1.396994070792447644e+02 6.595079234746793873e+01 2.610000000000000000e+02
-1.376096791875278882e+02 1.764140731088079121e+02 3.410000000000000000e+02
-1.351550859191665097e+02 5.758900178566404549e+01 1.310000000000000000e+02
4.472871205732521815e+01 1.184309344403295512e+02 1.031000000000000000e+03
-1.352158442321915288e+02 5.784742972281362228e+01 3.410000000000000000e+02
4.398018699306556556e+01 1.183642970340361273e+02 1.310000000000000000e+02
4.472379865313156699e+01 1.184030292294867763e+02 7.850000000000000000e+02
-1.352158120450124557e+02 5.784794919559093529e+01 2.610000000000000000e+02
1.365637236016693237e+02 7.179987971298417904e+01 4.000000000000000000e+00
-1.352090354172605942e+02 5.821259555278960818e+01 2.610000000000000000e+02
4.398367005159220611e+01 1.183642442885258248e+02 3.410000000000000000e+02
4.474137704376169467e+01 1.183663296143846395e+02 1.400000000000000000e+01
