# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.185302110132019013e-03
9.000000000000000000e+00 1.732058819610114231e-03
1.700000000000000000e+01 2.109560612262562605e-03
3.300000000000000000e+01 2.727790789731535711e-03
6.500000000000000000e+01 4.695450862119117733e-03
1.290000000000000000e+02 1.100617539199021458e-02
2.570000000000000000e+02 2.859321929741728135e-02
5.130000000000000000e+02 7.405534684067684170e-02
1.025000000000000000e+03 1.734997525372256877e-01
2.049000000000000000e+03 3.940123494581049268e-01
4.097000000000000000e+03 8.558126882115575373e-01
8.193000000000000000e+03 1.823055097942270164e+00
1.638500000000000000e+04 3.739880919682001092e+00
3.276900000000000000e+04 4.709694256099679954e+00
