# drho_hcp drho_bcc ei ef ti tf avalancheSize
-2.801777169452179805e-02 -2.158590894402756533e-02 2.121599999999999875e-01 2.431200000000000028e-01 1.768000000000000000e+03 2.026000000000000000e+03 6.994447050324756887e-01
-2.836488056800590130e-03 -2.906018641657404089e-03 2.492399999999999893e-01 2.596800000000000219e-01 2.077000000000000000e+03 2.164000000000000000e+03 1.581762414330096511e-01
-1.662847998827032825e-02 2.618588765168627930e-03 2.948399999999999910e-01 3.074399999999999911e-01 2.457000000000000000e+03 2.562000000000000000e+03 1.911645246761031480e-01
-5.529111157471788829e-03 -2.226864912461490320e-03 3.237599999999999922e-01 3.350400000000000045e-01 2.698000000000000000e+03 2.792000000000000000e+03 1.870406084930777146e-01
-9.670303247531819579e-03 5.327717342371585119e-04 3.524399999999999755e-01 3.703199999999999825e-01 2.937000000000000000e+03 3.086000000000000000e+03 4.119891672643621883e-01
-4.965905492269939714e-03 1.406098597918514770e-03 3.955199999999999827e-01 4.027200000000000224e-01 3.296000000000000000e+03 3.356000000000000000e+03 1.039138682264727914e-01
-4.899133653282206069e-04 1.103141014979769352e-04 4.310399999999999787e-01 4.354799999999999782e-01 3.592000000000000000e+03 3.629000000000000000e+03 4.825760650570373039e-02
2.025168664687271303e-03 -8.865970318083782331e-05 4.531200000000000228e-01 4.606799999999999784e-01 3.776000000000000000e+03 3.839000000000000000e+03 9.258102156025413421e-02
-2.937062105957011227e-03 1.143873455099253533e-03 4.656000000000000139e-01 4.737600000000000144e-01 3.880000000000000000e+03 3.948000000000000000e+03 1.089502659241497334e-01
-4.553988793702501425e-03 -2.470807487995330121e-03 5.073600000000000332e-01 5.167199999999999571e-01 4.228000000000000000e+03 4.306000000000000000e+03 1.559901579157355334e-01
-1.318112049148112419e-03 1.150675662657363318e-03 5.593200000000000394e-01 5.689199999999999813e-01 4.661000000000000000e+03 4.741000000000000000e+03 1.488856006078436711e-01
-1.221447401661635013e-03 8.699000572818249566e-04 5.957999999999999963e-01 6.049200000000000133e-01 4.965000000000000000e+03 5.041000000000000000e+03 1.005311263472637995e-01
-4.682539039237099132e-03 3.581014393319037481e-04 6.071999999999999620e-01 6.205199999999999605e-01 5.060000000000000000e+03 5.171000000000000000e+03 2.325923741316185678e-01
2.350892022775497026e-04 -1.180613688120502047e-03 7.014000000000000234e-01 7.093199999999999505e-01 5.845000000000000000e+03 5.911000000000000000e+03 1.125914309052321455e-01
1.127338002902433800e-03 8.675370661705983366e-04 7.338000000000000078e-01 7.408799999999999830e-01 6.115000000000000000e+03 6.174000000000000000e+03 1.122420336287252435e-01
