# drho_hcp drho_bcc ei ef ti tf avalancheSize
2.612118295742479890e-01 1.947984419965120492e-02 2.088000000000000134e-01 2.114999999999999936e-01 2.088000000000000000e+03 2.115000000000000000e+03 5.129115743096509306e+00
-8.749582059122548716e-02 -6.960889477388466917e-03 2.126000000000000112e-01 2.144000000000000072e-01 2.126000000000000000e+03 2.144000000000000000e+03 4.664944990243643730e+00
3.116798859691585766e-03 -3.691816213509000952e-04 2.258000000000000007e-01 2.265999999999999959e-01 2.258000000000000000e+03 2.266000000000000000e+03 3.324889049682777653e-01
7.179009449396978049e-03 2.069365422337235590e-03 2.364999999999999880e-01 2.376000000000000056e-01 2.365000000000000000e+03 2.376000000000000000e+03 2.614281698943288212e-01
1.522658729286030521e-04 4.549714600571219333e-04 2.396999999999999964e-01 2.401000000000000079e-01 2.397000000000000000e+03 2.401000000000000000e+03 6.814372762109283110e-02
-1.639643275486060703e-02 2.104652373836378779e-04 2.446000000000000119e-01 2.477000000000000035e-01 2.446000000000000000e+03 2.477000000000000000e+03 3.853357869276555991e+00
2.255054271706552482e-03 -1.427334999405502954e-03 2.582999999999999741e-01 2.592999999999999750e-01 2.583000000000000000e+03 2.593000000000000000e+03 4.086562817766611899e-01
1.423401464553455953e-03 1.177475514482286077e-03 2.651000000000000023e-01 2.656999999999999917e-01 2.651000000000000000e+03 2.657000000000000000e+03 1.047496563888454524e-01
-3.673880164291563888e-02 -2.210225788236520449e-03 2.664000000000000257e-01 2.701999999999999957e-01 2.664000000000000000e+03 2.702000000000000000e+03 1.684866002726233436e+00
-2.478276257195891064e-03 -2.560383614441099839e-04 2.723999999999999755e-01 2.730000000000000204e-01 2.724000000000000000e+03 2.730000000000000000e+03 1.302415879113666686e-01
-3.122374993430501733e-03 -6.138899338261776840e-04 2.735000000000000209e-01 2.746999999999999997e-01 2.735000000000000000e+03 2.747000000000000000e+03 4.927333995548220935e-01
1.304691412669843897e-01 6.265403339880367892e-03 3.332999999999999852e-01 3.371000000000000107e-01 3.333000000000000000e+03 3.371000000000000000e+03 3.105576262851941660e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.518999999999999906e-01 3.519999999999999796e-01 3.519000000000000000e+03 3.520000000000000000e+03 1.598342343036389390e-02
1.929568240142276458e-02 -4.592812007975094479e-04 3.610999999999999766e-01 3.628000000000000114e-01 3.611000000000000000e+03 3.628000000000000000e+03 6.813512748929069218e-01
-2.073715874998049991e-03 -2.038316529088431139e-04 3.634999999999999898e-01 3.642000000000000237e-01 3.635000000000000000e+03 3.642000000000000000e+03 2.303238617465575011e-01
1.739227853409394675e-02 -5.211927003603467230e-03 3.652000000000000246e-01 3.679999999999999938e-01 3.652000000000000000e+03 3.680000000000000000e+03 1.834146369243470298e+00
4.599085785567669227e-04 -1.894834141020554363e-04 3.941000000000000059e-01 3.943999999999999728e-01 3.941000000000000000e+03 3.944000000000000000e+03 5.335084348855446967e-02
-7.926220225765723271e-04 2.881443952147810274e-03 3.956999999999999962e-01 3.976000000000000090e-01 3.957000000000000000e+03 3.976000000000000000e+03 7.057628724418947286e-01
1.737659530461177493e-02 -1.222039035097450405e-03 3.996000000000000107e-01 4.017000000000000015e-01 3.996000000000000000e+03 4.017000000000000000e+03 9.160702823104031056e-01
6.352872245392715556e-03 1.284182857537999843e-03 4.101000000000000201e-01 4.107000000000000095e-01 4.101000000000000000e+03 4.107000000000000000e+03 1.534189630925494874e-01
-4.605557714365993149e-03 -5.598969501956138628e-04 4.192000000000000171e-01 4.194999999999999840e-01 4.192000000000000000e+03 4.195000000000000000e+03 5.273306918981544855e-02
2.193245177496139231e-03 1.618909863344546868e-03 4.203999999999999959e-01 4.213999999999999968e-01 4.204000000000000000e+03 4.214000000000000000e+03 3.681061355364196874e-01
1.193182496601108422e-03 1.301701711892994801e-04 4.247000000000000219e-01 4.248999999999999999e-01 4.247000000000000000e+03 4.249000000000000000e+03 3.324078632398302230e-02
4.545262574980613035e-03 -7.069607952931520473e-04 4.260999999999999788e-01 4.264999999999999902e-01 4.261000000000000000e+03 4.265000000000000000e+03 6.841637391335772533e-02
1.846704772551110985e-03 7.450674750581615102e-05 4.284000000000000030e-01 4.287000000000000255e-01 4.284000000000000000e+03 4.287000000000000000e+03 5.160093607326397824e-02
1.238221425175045631e-02 1.841362457075858966e-03 4.299999999999999933e-01 4.309999999999999942e-01 4.300000000000000000e+03 4.310000000000000000e+03 2.995543732259403069e-01
1.255789171839993834e-02 3.039002816762382403e-03 4.320999999999999841e-01 4.329999999999999960e-01 4.321000000000000000e+03 4.330000000000000000e+03 2.707867641678531889e-01
-1.236948749184818563e-02 4.142489504974748715e-04 4.364999999999999991e-01 4.379000000000000115e-01 4.365000000000000000e+03 4.379000000000000000e+03 5.328071153056458398e-01
-4.278525684481671032e-03 -3.375184456087636231e-04 4.390999999999999903e-01 4.395999999999999908e-01 4.391000000000000000e+03 4.396000000000000000e+03 9.699181723497880825e-02
-6.972944353788979033e-03 7.360897686477362728e-04 4.415000000000000036e-01 4.425000000000000044e-01 4.415000000000000000e+03 4.425000000000000000e+03 4.296296077648489309e-01
-4.865584614721446544e-03 2.256975791374521076e-03 4.752000000000000113e-01 4.762000000000000122e-01 4.752000000000000000e+03 4.762000000000000000e+03 2.835577416995622713e-01
-1.033788715073933884e-01 -3.735401410430515268e-03 4.767000000000000126e-01 4.808000000000000052e-01 4.767000000000000000e+03 4.808000000000000000e+03 3.047395369906343188e+00
1.240494483957171878e-02 -8.335254234689403602e-04 4.819999999999999840e-01 4.829999999999999849e-01 4.820000000000000000e+03 4.830000000000000000e+03 3.476328091970857792e-01
8.146750124911839031e-03 -1.372734482075940385e-03 4.838000000000000078e-01 4.848000000000000087e-01 4.838000000000000000e+03 4.848000000000000000e+03 4.141007251770856268e-01
-4.425619813107202483e-02 -1.478645788897899049e-03 4.994999999999999996e-01 5.013999999999999568e-01 4.995000000000000000e+03 5.014000000000000000e+03 1.478173292516460124e+00
2.469346166725200353e-03 9.199829592768798969e-04 5.023999999999999577e-01 5.029000000000000137e-01 5.024000000000000000e+03 5.029000000000000000e+03 9.642341302182748375e-02
-3.233575856992354502e-04 -1.379854620147582395e-04 5.168000000000000371e-01 5.171999999999999931e-01 5.168000000000000000e+03 5.172000000000000000e+03 8.559793934248302594e-02
-4.706882377922549932e-03 1.872736786366860362e-03 5.200000000000000178e-01 5.215999999999999526e-01 5.200000000000000000e+03 5.216000000000000000e+03 1.013979153656028309e+00
-1.579734761775447582e-03 5.085673362891561175e-03 5.238000000000000433e-01 5.248000000000000442e-01 5.238000000000000000e+03 5.248000000000000000e+03 3.716010759420482201e-01
-9.260687859525829069e-04 -4.993416791186174389e-03 5.253999999999999782e-01 5.275999999999999579e-01 5.254000000000000000e+03 5.276000000000000000e+03 2.589473912533338140e+00
-1.143880259213876649e-02 -1.452907579770308828e-03 5.299000000000000377e-01 5.311000000000000165e-01 5.299000000000000000e+03 5.311000000000000000e+03 3.554573649857368234e-01
2.658769433706581475e-02 8.396886337371000167e-05 5.807999999999999829e-01 5.822000000000000508e-01 5.808000000000000000e+03 5.822000000000000000e+03 5.102570596396758251e-01
-2.089132977268481905e-04 4.770549417975541995e-04 6.085000000000000409e-01 6.091999999999999638e-01 6.085000000000000000e+03 6.092000000000000000e+03 1.515538219640639450e-01
1.424852129597753425e-03 -1.341326512918333130e-04 6.110999999999999766e-01 6.117000000000000215e-01 6.111000000000000000e+03 6.117000000000000000e+03 1.225577703223070525e-01
1.452727881429471957e-03 9.640436996707045514e-04 6.149000000000000021e-01 6.155000000000000471e-01 6.149000000000000000e+03 6.155000000000000000e+03 1.141698874500393646e-01
1.085443841506311680e-02 3.135244473849692695e-04 6.168000000000000149e-01 6.176000000000000378e-01 6.168000000000000000e+03 6.176000000000000000e+03 1.748114552099344077e-01
3.899877146261582217e-03 1.051021652078404367e-03 6.201999999999999735e-01 6.207000000000000295e-01 6.202000000000000000e+03 6.207000000000000000e+03 1.062155077027929495e-01
1.499879377549753756e-02 1.237113721608562589e-04 6.284999999999999476e-01 6.316000000000000503e-01 6.285000000000000000e+03 6.316000000000000000e+03 1.238119470068239414e+00
9.065969411899937880e-03 6.750261671762611271e-04 6.341999999999999860e-01 6.349000000000000199e-01 6.342000000000000000e+03 6.349000000000000000e+03 1.833041604185044471e-01
-8.708623333018167267e-03 -9.145818379869526463e-04 6.358000000000000318e-01 6.368000000000000327e-01 6.358000000000000000e+03 6.368000000000000000e+03 3.938833485240919585e-01
