# drho_hcp drho_bcc ei ef ti tf avalancheSize
1.777054218695752752e-01 -1.455666625102303158e-02 2.267000000000000126e-01 2.318999999999999950e-01 2.267000000000000000e+03 2.319000000000000000e+03 3.227538594262380212e+00
-1.317475487815045199e-02 9.035767764089541743e-04 3.330000000000000182e-01 3.341000000000000081e-01 3.330000000000000000e+03 3.341000000000000000e+03 1.298968139846313763e-01
-3.266592264799328404e-02 2.000455900744668725e-02 3.372999999999999887e-01 3.444999999999999729e-01 3.373000000000000000e+03 3.445000000000000000e+03 4.495550268907970271e+00
7.160336818580503859e-02 -3.395320661012135588e-02 3.538999999999999924e-01 3.609999999999999876e-01 3.539000000000000000e+03 3.610000000000000000e+03 3.369284516162900367e+00
2.332338181133764010e-03 4.859000868506768711e-04 3.812999999999999723e-01 3.817999999999999727e-01 3.813000000000000000e+03 3.818000000000000000e+03 3.392664213979500187e-02
1.223371763586555971e-03 -1.127697272437444553e-03 3.987999999999999878e-01 4.000000000000000222e-01 3.988000000000000000e+03 4.000000000000000000e+03 1.626727047915792757e-01
-7.224581153224107766e-03 4.545107738067599712e-04 4.183000000000000052e-01 4.197000000000000175e-01 4.183000000000000000e+03 4.197000000000000000e+03 1.504248811038453038e-01
3.323209864163345628e-03 1.738263025998776357e-04 4.203000000000000069e-01 4.208000000000000074e-01 4.203000000000000000e+03 4.208000000000000000e+03 3.307608916571672802e-02
-3.958535296533227665e-04 6.849161667332737125e-04 4.215999999999999748e-01 4.220999999999999752e-01 4.216000000000000000e+03 4.221000000000000000e+03 3.451224364167872899e-02
-9.906735888563389381e-03 1.108234607909253100e-02 4.240999999999999770e-01 4.274000000000000021e-01 4.241000000000000000e+03 4.274000000000000000e+03 9.612718244112501420e-01
-4.393455446631833183e-03 -2.813309911743999692e-03 4.570000000000000173e-01 4.576999999999999957e-01 4.570000000000000000e+03 4.577000000000000000e+03 7.231120344705013747e-02
-1.619830322056259320e-03 -3.538056561396274446e-03 4.603999999999999759e-01 4.610000000000000209e-01 4.604000000000000000e+03 4.610000000000000000e+03 5.132669687091880734e-02
-1.330777785994996520e-04 -3.093843393884299076e-04 4.640000000000000235e-01 4.642000000000000015e-01 4.640000000000000000e+03 4.642000000000000000e+03 1.252027680535692036e-02
-6.300676554928941187e-04 -7.755615790145498067e-03 4.889000000000000012e-01 4.903000000000000136e-01 4.889000000000000000e+03 4.903000000000000000e+03 1.300759500233974464e-01
-3.249909514693172241e-03 -1.965220136824541441e-03 4.910999999999999810e-01 4.943000000000000171e-01 4.911000000000000000e+03 4.943000000000000000e+03 7.067341584836028812e-01
3.845118530392710454e-02 -1.756171308372245221e-02 4.990999999999999881e-01 5.044999999999999485e-01 4.991000000000000000e+03 5.045000000000000000e+03 1.528387722534874094e+00
2.258345896336777514e-03 -2.415780280813351055e-04 5.048000000000000265e-01 5.050999999999999934e-01 5.048000000000000000e+03 5.051000000000000000e+03 1.899290209349064826e-02
9.298656167402441497e-04 -3.283899260253519969e-04 5.120000000000000107e-01 5.125999999999999446e-01 5.120000000000000000e+03 5.126000000000000000e+03 4.575082808972807946e-02
-3.076165865479651984e-03 3.487637009982336167e-04 5.698999999999999622e-01 5.702000000000000401e-01 5.699000000000000000e+03 5.702000000000000000e+03 1.916724548539208706e-02
-3.042272899506315298e-03 -2.231611850049830537e-04 5.759999999999999565e-01 5.767999999999999794e-01 5.760000000000000000e+03 5.768000000000000000e+03 7.299108832578744821e-02
2.115952679832844296e-02 -7.919536163029761155e-03 5.806000000000000050e-01 5.881999999999999451e-01 5.806000000000000000e+03 5.882000000000000000e+03 2.194293173278645703e+00
