# w mse
3.000000000000000000e+00 1.415756304332415824e-03
5.000000000000000000e+00 5.624186953123776721e-03
9.000000000000000000e+00 2.216288362704378970e-02
1.700000000000000000e+01 8.575970952008009351e-02
3.300000000000000000e+01 3.243296016681526672e-01
6.500000000000000000e+01 1.166141299921260810e+00
1.290000000000000000e+02 3.813368775598057869e+00
2.570000000000000000e+02 1.189409611368659903e+01
5.130000000000000000e+02 3.210652773694688022e+01
1.025000000000000000e+03 5.187461279592672270e+01
2.049000000000000000e+03 6.022495285940778587e+01
