# w mse
3.000000000000000000e+00 5.452836442882243867e-03
5.000000000000000000e+00 1.482993891591360969e-02
9.000000000000000000e+00 4.498142355923667735e-02
1.700000000000000000e+01 1.355997664589988771e-01
3.300000000000000000e+01 3.957787013670003295e-01
6.500000000000000000e+01 1.085485764575511602e+00
1.290000000000000000e+02 2.509541652250109056e+00
2.570000000000000000e+02 5.122658709214807260e+00
5.130000000000000000e+02 9.305414394908716247e+00
1.025000000000000000e+03 1.618514609542462068e+01
2.049000000000000000e+03 2.551627168678514579e+01
4.097000000000000000e+03 3.651305816778788937e+01
8.193000000000000000e+03 3.618203764245136966e+01
