# drho_hcp drho_bcc avalancheSize
3.457501778941599047e-02 -1.393276311874112189e-04 1.120281741300833467e+00
2.410843975179238763e-03 -5.148419418975237749e-04 1.385918588395984863e-01
-1.661124339766839597e-04 -9.487432534451695210e-06 3.971511224567781523e-02
2.418707308099954378e-03 -2.758949756813938031e-04 8.275384198192572982e-02
1.442690044985067699e-03 -2.024647370456392204e-04 3.561526676512245110e-02
1.139771594235866603e-03 -7.611942397222487555e-05 1.493081830288434386e-01
1.584560954607516781e-04 2.239773901608291956e-04 8.592657504567287330e-02
4.511767861087312426e-05 5.882031514045475695e-05 1.991333481211838077e-02
1.992042358253509615e-03 -9.167472230003741174e-05 6.046685339429071909e-02
-2.000624548667773173e-02 -8.157355606899932901e-04 9.714914189289267643e-01
-1.581187590705690482e-03 -6.621398192075376998e-05 3.754430029988504308e-02
2.345902602138016935e-04 6.297058308516855635e-05 3.228324567287432084e-02
1.990730991396905125e-05 5.915501359523775426e-05 4.712992872267707939e-02
-4.297063111236010258e-05 1.361571196987435700e-05 1.382798514897644153e-02
-1.766331952693100948e-04 3.862594550193242104e-06 1.806460637458656704e-02
-7.902496799598535127e-03 -1.019879941219651275e-03 4.576378463892323278e-01
-2.537329624547890461e-03 4.614414161851869423e-05 2.758379019082774497e-01
-7.836253138311377597e-04 3.521599956020360356e-05 1.066379095310367592e-01
-1.623991627139331761e-05 2.628181791234154852e-06 8.247736876846285120e-03
1.303643178335867070e-04 2.438340702823615924e-04 1.083800267430146541e-01
-3.031189451156407477e-03 -2.318012084595415245e-05 2.417856651223141418e-01
-1.015665983693653240e-04 -3.215429718054409886e-04 1.386799212950674542e-01
1.954051697081335415e-03 -3.596259515786376371e-04 2.221921317973885313e-01
1.346495316165735590e-03 1.188041401041480330e-04 8.971802605361034466e-02
0.000000000000000000e+00 0.000000000000000000e+00 4.189348085593421964e-03
4.097352881239912925e-04 -1.112945707947878005e-05 1.708442271422421291e-02
2.842887996407722495e-03 3.712004499682383662e-05 1.607618584230132153e-01
-2.320042599541188855e-03 -1.332321867228919779e-04 6.176998999405063084e-02
-3.789296773879513580e-03 -2.137911070374202277e-04 4.787109550585629258e-01
2.477201004399381956e-03 1.112883795384893640e-04 8.946218583906301314e-02
9.760342190881510227e-04 7.648345252958110158e-05 2.312965474928475595e-01
-1.674947943156035457e-05 8.931102753379112358e-05 1.821039185719555142e-01
1.525615705121857735e-03 -4.062921052589221760e-05 4.380833755792511164e-02
1.116890496205030781e-03 -1.166469347812747193e-04 4.144160627427483090e-02
1.148531789537110548e-03 1.593637898243899578e-04 6.977089230161920286e-02
3.183488133261247466e-04 6.206414670145883605e-05 1.291474421599080047e-02
1.190050108775042581e-03 3.368656294908609072e-04 1.471084171534737528e-01
3.274402811448418049e-05 8.859830452394301670e-05 3.084909294482328368e-02
-1.201196533906767616e-04 2.842829225065124366e-04 4.039269315709374530e-01
8.003562494164617735e-04 -4.708207860048933824e-05 3.654881877142386604e-02
1.145306847951693685e-03 -1.007668079746198986e-04 5.743724290963505424e-02
1.038688090652523099e-03 -2.036737492494087448e-04 1.084374383549802090e-01
1.278704746215386656e-04 -7.045181029058204814e-05 3.439505045484243795e-02
4.227491497257873654e-05 6.121028412712885280e-05 2.351974593254522322e-02
1.566857669242638362e-04 -5.216761187596744009e-04 5.058186139184992491e-01
-1.007617939621230363e-04 -5.651793719698219864e-06 6.897271309727444344e-02
-4.144076380877825816e-04 -1.316895581631918194e-04 2.489440036670100553e-01
-5.075028278936910553e-04 -3.011558748371011979e-04 2.158142617532645691e-01
-9.902191268690019310e-04 -7.768969324020470746e-04 2.426102627620612406e-01
-2.428557453805213484e-04 -1.381418191305746127e-04 7.787998620639409453e-02
-2.339504698051220188e-05 7.399443265208166531e-05 2.399796815969249680e-02
8.098964998093372003e-06 8.167878136503513298e-05 1.907015627760346582e-02
-4.994377780831449343e-05 1.104908369614111818e-04 9.523705742574743727e-02
-2.522768704150690766e-04 4.553143651374498557e-05 1.258384835270560595e-02
-2.500946715407459386e-04 6.172082946010078175e-05 1.797816379768066644e-02
-9.232173520851427728e-04 -6.957468242658158830e-05 2.355912277963046475e-01
-1.081753577587551973e-03 -1.640748849184511804e-04 1.722378213531165769e-01
-8.533199974380956121e-05 -3.450197780684866045e-05 1.347888674526763475e-02
-3.671141153235857324e-05 -4.855796447826229989e-05 1.359599095764856685e-02
1.111332785366792031e-05 -5.861252116947344992e-05 1.357456020942477727e-02
