# w mse
3.000000000000000000e+00 5.495529362610901674e-04
5.000000000000000000e+00 1.420962054660194563e-03
9.000000000000000000e+00 2.833449787959136344e-03
1.700000000000000000e+01 4.608963954216113885e-03
3.300000000000000000e+01 1.010719363681620263e-02
6.500000000000000000e+01 2.916655715385369982e-02
1.290000000000000000e+02 9.571789133919630932e-02
2.570000000000000000e+02 3.446891813464113552e-01
5.130000000000000000e+02 1.198418698840807428e+00
1.025000000000000000e+03 3.458423450553874900e+00
2.049000000000000000e+03 5.859440433857912467e+00
4.097000000000000000e+03 6.732554400797442717e+00
8.193000000000000000e+03 1.156887961167269019e+01
