# w mse
3.000000000000000000e+00 1.305947314385516936e-02
5.000000000000000000e+00 1.113721543956979615e-02
9.000000000000000000e+00 1.051259426592183847e-02
1.700000000000000000e+01 1.434782907911751233e-02
3.300000000000000000e+01 2.594510781509432734e-02
6.500000000000000000e+01 5.448698154799294646e-02
1.290000000000000000e+02 1.143797431924553770e-01
2.570000000000000000e+02 2.292772017874711576e-01
5.130000000000000000e+02 4.623427798187706439e-01
1.025000000000000000e+03 9.419561554143506266e-01
2.049000000000000000e+03 1.617129860704999311e+00
4.097000000000000000e+03 2.364123717773559896e+00
8.193000000000000000e+03 3.546438995986242571e+00
1.638500000000000000e+04 3.695155101344376636e+00
