# w mse
3.000000000000000000e+00 7.376231496474460088e-03
5.000000000000000000e+00 4.041093918184768610e-03
9.000000000000000000e+00 5.186763196335857778e-03
1.700000000000000000e+01 9.362463499524385085e-03
3.300000000000000000e+01 2.120630555408078988e-02
6.500000000000000000e+01 5.345862710262298118e-02
1.290000000000000000e+02 1.275856633439352017e-01
2.570000000000000000e+02 2.784021342096036911e-01
5.130000000000000000e+02 5.478526540927389776e-01
1.025000000000000000e+03 9.889058193624777893e-01
2.049000000000000000e+03 1.738117485360602732e+00
4.097000000000000000e+03 2.796871255959210156e+00
8.193000000000000000e+03 4.482277598487639736e+00
1.638500000000000000e+04 7.154838564751833552e+00
