# clusterSize EnergyDrop
0.000000000000000000e+00 -3.841321593516140274e+04
0.000000000000000000e+00 -3.839720886730110215e+04
0.000000000000000000e+00 -3.835699855621180177e+04
0.000000000000000000e+00 -3.831289804249510053e+04
0.000000000000000000e+00 -3.825387259299190191e+04
0.000000000000000000e+00 -3.816585153562240157e+04
0.000000000000000000e+00 -3.807033617411339947e+04
0.000000000000000000e+00 -3.795711332304700045e+04
0.000000000000000000e+00 -3.783964165812719875e+04
0.000000000000000000e+00 -3.770203602915770171e+04
0.000000000000000000e+00 -3.756365062831730029e+04
0.000000000000000000e+00 -3.740965870740220271e+04
0.000000000000000000e+00 -3.725386312629000167e+04
0.000000000000000000e+00 -3.711280554389340250e+04
0.000000000000000000e+00 -3.707686595632060198e+04
3.300000000000000000e+01 -3.699266424812740297e+04
3.470000000000000000e+02 -3.694155378915410256e+04
5.370000000000000000e+02 -3.688461583220300236e+04
4.450000000000000000e+02 -3.684579296864399657e+04
5.990000000000000000e+02 -3.682960929689650220e+04
6.980000000000000000e+02 -3.683428157943949918e+04
5.960000000000000000e+02 -3.683570072390240239e+04
6.110000000000000000e+02 -3.682970491339010186e+04
6.760000000000000000e+02 -3.682973853100169799e+04
6.330000000000000000e+02 -3.683009501843009639e+04
6.160000000000000000e+02 -3.683159145145469665e+04
6.190000000000000000e+02 -3.682901117813000019e+04
5.990000000000000000e+02 -3.682971599895899999e+04
6.010000000000000000e+02 -3.683761063472030219e+04
5.970000000000000000e+02 -3.682831625071889721e+04
7.360000000000000000e+02 -3.682370360531399638e+04
7.190000000000000000e+02 -3.681634670247000031e+04
7.510000000000000000e+02 -3.681285257552869734e+04
7.310000000000000000e+02 -3.680869541708400357e+04
7.410000000000000000e+02 -3.680469164046730293e+04
7.870000000000000000e+02 -3.679716645718840300e+04
6.920000000000000000e+02 -3.678239321652359649e+04
6.120000000000000000e+02 -3.678448916335480317e+04
7.230000000000000000e+02 -3.677749668986979668e+04
6.070000000000000000e+02 -3.676914822659509809e+04
5.650000000000000000e+02 -3.676447292727830063e+04
5.660000000000000000e+02 -3.675947842761030188e+04
4.520000000000000000e+02 -3.676046001447569870e+04
5.020000000000000000e+02 -3.675389027466849802e+04
4.430000000000000000e+02 -3.674754809097520047e+04
4.430000000000000000e+02 -3.675514182515440189e+04
3.900000000000000000e+02 -3.675046127119269659e+04
4.330000000000000000e+02 -3.673766516649469850e+04
4.010000000000000000e+02 -3.672795906569079671e+04
3.960000000000000000e+02 -3.671859181593039830e+04
3.260000000000000000e+02 -3.672194743508620013e+04
3.190000000000000000e+02 -3.671207564678649942e+04
2.930000000000000000e+02 -3.671636069680829678e+04
2.970000000000000000e+02 -3.670791375426839659e+04
3.050000000000000000e+02 -3.672097026412830019e+04
2.580000000000000000e+02 -3.672012019938739832e+04
2.070000000000000000e+02 -3.671833688584750053e+04
1.850000000000000000e+02 -3.671709579898329685e+04
1.540000000000000000e+02 -3.671796681321600045e+04
1.700000000000000000e+02 -3.671714586071210215e+04
1.880000000000000000e+02 -3.672558558315780101e+04
1.960000000000000000e+02 -3.672348189902720333e+04
1.690000000000000000e+02 -3.672907537126680108e+04
2.310000000000000000e+02 -3.673593953566080017e+04
2.260000000000000000e+02 -3.673916150257130357e+04
2.370000000000000000e+02 -3.674390395199709747e+04
1.670000000000000000e+02 -3.672851743402610009e+04
1.680000000000000000e+02 -3.673895133134869684e+04
1.480000000000000000e+02 -3.674598311975409888e+04
1.520000000000000000e+02 -3.675023938039760105e+04
1.320000000000000000e+02 -3.675451038202350173e+04
1.110000000000000000e+02 -3.675080926730960346e+04
1.180000000000000000e+02 -3.675683281239159987e+04
1.150000000000000000e+02 -3.676069795641439850e+04
8.800000000000000000e+01 -3.676200387538930227e+04
8.100000000000000000e+01 -3.676530117487750249e+04
1.220000000000000000e+02 -3.676734718907930073e+04
1.120000000000000000e+02 -3.677156447621180268e+04
1.450000000000000000e+02 -3.676917878303670295e+04
1.310000000000000000e+02 -3.677489408570509841e+04
1.590000000000000000e+02 -3.677377458781679888e+04
1.080000000000000000e+02 -3.677372732369200094e+04
1.530000000000000000e+02 -3.677782563218579890e+04
1.210000000000000000e+02 -3.678318851470960362e+04
