# theta phi
-1.263825075903070569e+02 5.901295111573023178e+01
5.361749240969296437e+01 1.209870488842697824e+02
6.214895805088298175e+01 1.208215730980143974e+02
1.494906834202818118e+02 1.230874627447248315e+02
5.381279387737082232e+01 1.228308970158884819e+02
1.266726676137528784e+02 6.089114468368331501e+01
-1.178510419491170325e+02 5.917842690198560973e+01
-3.050931657971819178e+01 5.691253725527516139e+01
-1.261872061226291635e+02 5.716910298411153946e+01
-5.332733238624711447e+01 1.191088553163166921e+02
-5.360829820435811399e+01 1.216710776167129779e+02
1.439116484330756691e+02 1.227754702075005042e+02
-5.922490705427805580e+01 1.226823972458956860e+02
5.831987757389116211e+01 1.228181446463158721e+02
6.131128308697528695e+01 1.204610408277385716e+02
1.203343782448516350e+02 5.787995321708928032e+01
-1.265993979800898614e+02 5.792807808730763242e+01
1.220381844628560373e+02 1.194538217575184120e+02
-1.537156836582692563e+02 5.908025598632048769e+01
1.469850128716004463e+02 5.697065232585345740e+01
3.148293664584456053e+01 1.226028502691742403e+02
-2.668644407921279083e+01 5.904645838985724993e+01
3.240322729237532684e+01 1.201721898820713790e+02
-1.309040633062421080e+02 5.875170718084886801e+01
1.263917017956418931e+02 5.832892238328702916e+01
-3.608835156692435220e+01 5.722452979249949578e+01
1.207750929457219513e+02 5.731760275410432115e+01
-1.216801224261088379e+02 5.718185535368414918e+01
-1.186887169130247202e+02 5.953895917226144263e+01
-5.966562175514836497e+01 1.221200467829107197e+02
5.340060201991015276e+01 1.220719219126923747e+02
-5.796181553714396273e+01 6.054617824248160218e+01
2.628431634173074372e+01 1.209197440136795336e+02
-3.301498712839957506e+01 1.230293476741465355e+02
-1.485170633541554253e+02 5.739714973082575966e+01
1.533135559207872234e+02 1.209535416101427643e+02
-1.475967727076246661e+02 5.982781011792863524e+01
4.909593669375789915e+01 1.212482928191511178e+02
-1.206552663830429566e+02 5.636283745907639542e+01
3.647098500215086148e+01 1.222735448584831772e+02
-5.108390451813082223e+01 1.218609027842452406e+02
-4.183077703954756998e+01 1.230326705827298071e+02
3.439457751466407842e+01 5.744988209881925911e+01
1.451980945888454642e+02 1.273945477997510380e+02
-5.581904373112912054e+01 1.243991315288424033e+02
1.208320710318123758e+02 1.252989807495755770e+02
-1.207932382324329126e+02 5.534522900841635362e+01
5.733514944092314636e+01 5.784120222307306136e+01
1.428602707545007036e+02 1.216002000400310408e+02
4.952222401844601762e+01 1.208448653608878089e+02
5.259602038588167261e+01 1.211169090408263003e+02
2.951620248313098571e+01 5.996396516686500178e+01
-5.592000464197316489e+01 6.146080601837617507e+01
5.833237114720837724e+01 5.620959111486546078e+01
-3.542961111051134537e+01 1.226270808129701493e+02
-1.262735415799614316e+02 5.735337847259221178e+01
-3.951902490950281077e+01 1.237372858101409321e+02
-1.290069408109719973e+02 5.855348776045541115e+01
5.339377520843605396e+01 1.218250702392588636e+02
-1.556281727335882863e+02 1.226191469400821461e+02
-5.143863582027369574e+01 1.198849584408977904e+02
-1.500467768132224364e+02 1.204881369503992801e+02
1.265903194648624748e+02 1.217272122942605392e+02
1.438262479801866789e+02 1.234065802345495229e+02
-1.570465118210354092e+02 5.643765509880027764e+01
-1.212505562772085312e+02 5.790992531483075823e+01
2.696998708344860063e+01 1.216874460473130029e+02
-5.553045181828320409e+01 5.895993488131716020e+01
-3.675076487547154613e+01 6.000715588468109729e+01
-2.846689256109156219e+01 5.807024304729526420e+01
