# w mse
3.000000000000000000e+00 1.334257109900875661e-03
5.000000000000000000e+00 5.305690390904810316e-03
9.000000000000000000e+00 2.094205587666714274e-02
1.700000000000000000e+01 8.129886871200797671e-02
3.300000000000000000e+01 3.101131346971773284e-01
6.500000000000000000e+01 1.134790191668439974e+00
1.290000000000000000e+02 3.808862215730575596e+00
2.570000000000000000e+02 1.211626524122859294e+01
5.130000000000000000e+02 3.287539305519110400e+01
1.025000000000000000e+03 5.341378226020277964e+01
2.049000000000000000e+03 6.129714361563679859e+01
