# theta phi
6.020873112451551634e+01 1.220251527267636789e+02
1.267084253638322622e+02 1.216079024037998551e+02
1.276128285162511986e+02 5.905776181404455372e+01
5.296201737153586464e+01 1.224731882193760413e+02
5.977860086199416401e+01 5.691146621593453148e+01
-1.473735852889917055e+02 5.917152314398300206e+01
3.584257382391047742e+01 1.230211948187816944e+02
-1.444116365987907216e+02 1.227707987444678253e+02
-1.461130340670364092e+02 1.197220284388197342e+02
-1.197912688754845050e+02 5.797484727323634246e+01
-5.329157463616775203e+01 5.839209759620014495e+01
-5.238717148374880850e+01 1.209422381859554605e+02
-1.270379826284641354e+02 5.752681178062398004e+01
-1.202213991380058360e+02 1.230885337840654756e+02
3.262641471100828738e+01 1.208284768560169908e+02
-1.441574261760895581e+02 5.697880518121831273e+01
3.558836340120927844e+01 5.722920125553217474e+01
3.388696593296359794e+01 6.027797156118025867e+01
3.480454722143969093e+01 1.215732301393401968e+02
-1.240578458082853075e+02 5.587454048172145349e+01
-1.217772985782214050e+02 5.918339747514384186e+01
5.116190354227018133e+01 1.203032096537099278e+02
-1.448701938125011281e+02 1.216371852683380581e+02
1.295017822032472452e+02 1.236989746446300416e+02
1.299032527763502003e+02 5.797011557105070523e+01
-3.158621361202977340e+01 1.218469981076704443e+02
-1.427603601541467810e+02 1.221141763650057896e+02
5.488370433826344197e+01 5.966523608489887209e+01
-1.271467210206735530e+02 5.883077179105239196e+01
-1.309171553396477350e+02 5.944930212659023283e+01
-1.441623413765538828e+02 1.189163311456501333e+02
4.934230467215365934e+01 1.202239481066628031e+02
1.268861250690267042e+02 5.698526058230924463e+01
-1.275850999330210982e+02 1.216955223413518183e+02
3.712784266807840794e+01 1.267697479254517958e+02
-1.456329170484632982e+02 5.401317632916451572e+01
-1.233042424226214422e+02 5.862588555915250765e+01
1.254298943030247244e+02 5.677895939318678842e+01
3.261402263730170148e+01 5.675759625472446857e+01
-1.444834322406636034e+02 1.227240685763915735e+02
1.298196641537006997e+02 1.234844306543457151e+02
-1.243239427322349968e+02 6.121708105303034841e+01
5.527048876282301393e+01 5.858432749329561773e+01
-1.451954527785603091e+02 5.842676986065981737e+01
5.594215419171471382e+01 1.241254595182785607e+02
5.822270142177858077e+01 1.208166025248561652e+02
-1.288380964577298187e+02 5.969679034629007930e+01
3.512980618749887185e+01 5.836281473166194189e+01
-5.049821779675274769e+01 5.630102535536995134e+01
-5.009674722364979260e+01 1.220298844289492877e+02
1.484137863879702195e+02 5.815300189232956996e+01
3.723963984585322606e+01 5.788582363499423167e+01
-1.251162956617365722e+02 1.203347639151011208e+02
5.285327897932645413e+01 1.211692282089476151e+02
4.908284466035229343e+01 1.205506978734097743e+02
3.583765862344611719e+01 6.108366885434986671e+01
-1.306576953278463407e+02 5.977605189333721825e+01
-5.311387493097331003e+01 1.230147394176907767e+02
5.241490006697890180e+01 5.830447765864817455e+01
-1.428721573319215850e+02 5.323025207454822549e+01
3.436708295153670889e+01 1.259868236708355056e+02
5.669575757737856492e+01 1.213741144408474923e+02
-5.457010569697528268e+01 1.232210406068132329e+02
-1.473859773626983269e+02 1.232424037452755385e+02
3.551656775933638244e+01 5.727593142360841938e+01
-5.018033584629930743e+01 5.651556934565429913e+01
5.567605726776501029e+01 1.187829189469696445e+02
-1.247295112371769932e+02 1.214156725067043823e+02
3.618619879772861481e+01 1.222572112516151748e+02
3.454910355909649411e+01 1.232696251313941218e+02
1.225684266284770132e+02 5.930439389682796048e+01
-5.077380951690216193e+01 1.259009721388775631e+02
-5.678419646798258924e+01 1.230873164045344055e+02
-1.439566424008078229e+02 1.223998216433807187e+02
3.035822055471084724e+01 5.566153041294993642e+01
-5.069567868486306850e+01 5.633641398728299521e+01
5.113765620999358674e+01 1.206698825456998776e+02
3.976045711883467959e+01 1.184603960771880367e+02
-5.298111072195069937e+01 1.193579799627205205e+02
-1.247715627196316603e+02 5.396412254397208130e+01
3.055712258986674001e+01 1.230349604468330540e+02
-1.200892422855790755e+02 5.425047910248754590e+01
1.328971472479481690e+02 5.941007411881704314e+01
3.237425899479264046e+01 5.779570274906438954e+01
-1.426151044455895942e+02 1.208270421345891208e+02
-1.407174828543476792e+02 1.232606740099114404e+02
