# drho_hcp drho_bcc ei ef ti tf avalancheSize
-2.800664835014539736e-05 2.173568858594013341e-06 2.079600000000000060e-01 2.081999999999999962e-01 1.733000000000000000e+03 1.735000000000000000e+03 1.262056506613506643e-02
1.958181254354436629e-04 6.420153122141175270e-05 2.096399999999999930e-01 2.107199999999999906e-01 1.747000000000000000e+03 1.756000000000000000e+03 9.917898340597104678e-02
5.833992235019386935e-02 1.206781346417551935e-02 2.117999999999999883e-01 2.451599999999999890e-01 1.765000000000000000e+03 2.043000000000000000e+03 1.694369370644753658e+01
5.212093194082723091e-04 -4.351221434417858192e-03 2.467199999999999949e-01 2.486399999999999999e-01 2.056000000000000000e+03 2.072000000000000000e+03 3.023120338212988978e-01
5.826075127423488431e-03 -3.891678788307140896e-04 2.489999999999999991e-01 2.525999999999999912e-01 2.075000000000000000e+03 2.105000000000000000e+03 4.184796668923354557e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.548799999999999955e-01 2.550000000000000044e-01 2.124000000000000000e+03 2.125000000000000000e+03 5.730715373431878243e-03
1.325538970045683773e-03 8.769038838547134340e-04 2.558400000000000118e-01 2.575200000000000267e-01 2.132000000000000000e+03 2.146000000000000000e+03 1.265889468993925404e-01
-3.433547422872135213e-03 1.090524860518271924e-03 2.580000000000000071e-01 2.600399999999999934e-01 2.150000000000000000e+03 2.167000000000000000e+03 1.606530659096557234e-01
-4.471552438864989654e-04 -2.153233964731122302e-03 2.625600000000000156e-01 2.637599999999999945e-01 2.188000000000000000e+03 2.198000000000000000e+03 1.308358536933723337e-01
4.500641627764076502e-03 2.128548233162365355e-04 2.646000000000000019e-01 2.657999999999999807e-01 2.205000000000000000e+03 2.215000000000000000e+03 2.198496411073802281e-01
-2.246867944923749971e-03 8.745581455778979330e-04 2.666399999999999881e-01 2.677200000000000135e-01 2.222000000000000000e+03 2.231000000000000000e+03 2.012637810107566760e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.706000000000000072e-01 2.707200000000000162e-01 2.255000000000000000e+03 2.256000000000000000e+03 5.771512973925268901e-03
-1.041235593208220123e-03 1.323682019497680884e-03 2.720400000000000040e-01 2.728800000000000114e-01 2.267000000000000000e+03 2.274000000000000000e+03 8.863816490433201745e-02
1.820476373982776730e-03 -1.212980231849083990e-03 2.750400000000000067e-01 2.756399999999999961e-01 2.292000000000000000e+03 2.297000000000000000e+03 3.622970268962700385e-02
1.335692584753592205e-03 1.818456168440269957e-03 2.900400000000000200e-01 2.909999999999999809e-01 2.417000000000000000e+03 2.425000000000000000e+03 1.399657213730600702e-01
-5.879088063463766556e-05 -1.911419260057292679e-04 2.972400000000000042e-01 2.978399999999999936e-01 2.477000000000000000e+03 2.482000000000000000e+03 3.543347800177894941e-02
1.137743256524256785e-03 1.426761633794466910e-04 2.984399999999999831e-01 2.995200000000000085e-01 2.487000000000000000e+03 2.496000000000000000e+03 8.062527552106650564e-02
-5.263074191444588878e-04 -7.863746437684719648e-05 3.058799999999999852e-01 3.063600000000000212e-01 2.549000000000000000e+03 2.553000000000000000e+03 2.595851344247674178e-02
-2.080566586924181838e-04 -8.145135139015456660e-04 3.215999999999999970e-01 3.219600000000000239e-01 2.680000000000000000e+03 2.683000000000000000e+03 2.183562902719411725e-02
-3.306012468612395949e-05 -1.039723620098388646e-03 3.234000000000000208e-01 3.237599999999999922e-01 2.695000000000000000e+03 2.698000000000000000e+03 1.887667865535929551e-02
1.023931294037355721e-03 -2.239320891833564836e-04 3.265199999999999769e-01 3.270000000000000129e-01 2.721000000000000000e+03 2.725000000000000000e+03 2.806267497543310507e-02
4.958454362336828236e-04 -1.220677307662926259e-03 3.289199999999999902e-01 3.297599999999999976e-01 2.741000000000000000e+03 2.748000000000000000e+03 7.849378761701558682e-02
-5.066206890840252441e-04 -8.577384321878690765e-04 3.336000000000000076e-01 3.340799999999999881e-01 2.780000000000000000e+03 2.784000000000000000e+03 3.151842360326519155e-02
-2.081521726102347758e-03 -4.744103142525039896e-04 3.386399999999999966e-01 3.394800000000000040e-01 2.822000000000000000e+03 2.829000000000000000e+03 7.573306698100504275e-02
-1.244977270359146071e-03 -1.853232028437774501e-03 3.434400000000000230e-01 3.448800000000000199e-01 2.862000000000000000e+03 2.874000000000000000e+03 1.629621225347356317e-01
-1.337893358829805868e-03 1.046993094154858792e-03 3.457200000000000273e-01 3.464400000000000257e-01 2.881000000000000000e+03 2.887000000000000000e+03 6.347412359497275891e-02
8.576017687955822533e-04 -1.679882066769444737e-03 3.473999999999999866e-01 3.482399999999999940e-01 2.895000000000000000e+03 2.902000000000000000e+03 7.624914020075480858e-02
4.352955969603999886e-04 1.576623136437943495e-06 3.512399999999999967e-01 3.516000000000000236e-01 2.927000000000000000e+03 2.930000000000000000e+03 2.036836866098812662e-02
5.535242651987792861e-04 -3.246148339609341432e-03 3.526799999999999935e-01 3.543600000000000083e-01 2.939000000000000000e+03 2.953000000000000000e+03 1.036735566268186665e-01
-3.307705322150328309e-03 9.753375696840323184e-05 3.590400000000000258e-01 3.602400000000000047e-01 2.992000000000000000e+03 3.002000000000000000e+03 7.730306498775553481e-02
9.286057105334089012e-04 -5.718634874533074647e-04 3.619200000000000195e-01 3.628799999999999804e-01 3.016000000000000000e+03 3.024000000000000000e+03 9.621866029746303783e-02
2.102909588406615127e-04 9.058880031319327397e-05 3.656400000000000206e-01 3.661200000000000010e-01 3.047000000000000000e+03 3.051000000000000000e+03 3.303246380325832593e-02
-1.028956654758661493e-03 -8.208641516314948289e-04 3.692400000000000126e-01 3.699600000000000111e-01 3.077000000000000000e+03 3.083000000000000000e+03 5.833005275090504677e-02
5.788360607872772290e-04 -1.459891442401918538e-04 3.742800000000000016e-01 3.750000000000000000e-01 3.119000000000000000e+03 3.125000000000000000e+03 7.830992631315406016e-02
8.698270905904414985e-04 -4.841137472613912113e-04 3.765600000000000058e-01 3.775200000000000222e-01 3.138000000000000000e+03 3.146000000000000000e+03 6.748878678221063854e-02
5.935514483952908371e-04 4.333190716192831388e-04 3.829199999999999826e-01 3.835200000000000276e-01 3.191000000000000000e+03 3.196000000000000000e+03 3.243408682262971521e-02
8.402211462015807264e-04 4.871713191697511769e-04 3.855600000000000138e-01 3.860399999999999943e-01 3.213000000000000000e+03 3.217000000000000000e+03 3.213085179272347908e-02
-1.332860677737232602e-03 -6.404661592823851501e-04 3.873599999999999821e-01 3.880799999999999805e-01 3.228000000000000000e+03 3.234000000000000000e+03 5.384961225358475545e-02
5.997467888292085103e-04 -2.032151435935342781e-04 3.961200000000000276e-01 3.964799999999999991e-01 3.301000000000000000e+03 3.304000000000000000e+03 2.022527095641432626e-02
-6.494126398289140623e-04 -1.144505451043853830e-03 3.980400000000000049e-01 3.986399999999999944e-01 3.317000000000000000e+03 3.322000000000000000e+03 4.601606936083382782e-02
7.365344359841485833e-04 -1.330313109800128693e-03 4.002000000000000002e-01 4.021199999999999775e-01 3.335000000000000000e+03 3.351000000000000000e+03 2.299447096593590367e-01
1.168284693013249553e-03 -1.284654813927567363e-05 4.081199999999999828e-01 4.086000000000000187e-01 3.401000000000000000e+03 3.405000000000000000e+03 3.077391386233981063e-02
-9.958066779554158865e-04 3.365681988934578900e-04 4.095599999999999796e-01 4.103999999999999870e-01 3.413000000000000000e+03 3.420000000000000000e+03 8.725724206837182084e-02
-2.247485867971882323e-03 1.163899039029903798e-03 4.171199999999999908e-01 4.184399999999999786e-01 3.476000000000000000e+03 3.487000000000000000e+03 8.756382833221104667e-02
2.037194741885794969e-03 -1.705554693535915947e-03 4.193999999999999950e-01 4.201199999999999934e-01 3.495000000000000000e+03 3.501000000000000000e+03 8.590272705971561951e-02
-7.102922134271938415e-04 -4.482787613741580357e-04 4.225200000000000067e-01 4.232400000000000051e-01 3.521000000000000000e+03 3.527000000000000000e+03 6.217904191839392081e-02
1.512354910959523568e-03 -6.257291107767092020e-04 4.246800000000000019e-01 4.256400000000000183e-01 3.539000000000000000e+03 3.547000000000000000e+03 7.055381982924274764e-02
-1.042944736741616141e-03 -3.508792340131960952e-04 4.322400000000000131e-01 4.325999999999999845e-01 3.602000000000000000e+03 3.605000000000000000e+03 1.862068899729553417e-02
