# drho_hcp drho_bcc ei ef ti tf avalancheSize
2.311102463863790035e-03 -1.553354641714577156e-05 2.005500000000000060e-01 2.009499999999999897e-01 8.022000000000000000e+03 8.038000000000000000e+03 3.607592691274945362e-02
1.163114875582778041e-01 -5.670750223899290177e-02 2.033000000000000085e-01 2.052750000000000130e-01 8.132000000000000000e+03 8.211000000000000000e+03 3.179072242252353409e+00
-1.056117012922186404e-03 1.208653571211470990e-03 2.056250000000000022e-01 2.059999999999999887e-01 8.225000000000000000e+03 8.240000000000000000e+03 3.695196732154763797e-02
1.824113950533501338e-03 -1.191799707065399616e-04 3.327749999999999875e-01 3.330250000000000155e-01 1.331100000000000000e+04 1.332100000000000000e+04 2.701361561216280432e-02
-3.714418150423171028e-02 7.551952159232655504e-04 3.338249999999999829e-01 3.356500000000000039e-01 1.335300000000000000e+04 1.342600000000000000e+04 9.962575289844412652e+00
-3.409247232298184827e-03 1.096321204332895149e-03 3.364249999999999741e-01 3.368249999999999855e-01 1.345700000000000000e+04 1.347300000000000000e+04 6.250428900047398650e-02
6.293611309615698701e-03 -1.961759966627063534e-03 3.852249999999999841e-01 3.864250000000000185e-01 1.540900000000000000e+04 1.545700000000000000e+04 2.714057366368536339e-01
-5.582958850709474063e-04 -3.117978834588086556e-04 3.926999999999999935e-01 3.930250000000000132e-01 1.570800000000000000e+04 1.572100000000000000e+04 2.882018329725967096e-02
-4.626061825206306821e-03 1.551969678994069568e-03 3.980500000000000149e-01 3.987499999999999933e-01 1.592200000000000000e+04 1.595000000000000000e+04 8.738122776623688526e-02
-1.070618214612295560e-03 1.208752781594490955e-03 4.068999999999999839e-01 4.076750000000000096e-01 1.627600000000000000e+04 1.630700000000000000e+04 9.526241561365761390e-02
-8.982182188447040971e-03 4.176213838389841726e-03 4.140249999999999764e-01 4.155750000000000277e-01 1.656100000000000000e+04 1.662300000000000000e+04 4.694841227623556268e-01
-6.675523137346317526e-03 -5.449856372781169966e-04 4.160749999999999726e-01 4.171750000000000180e-01 1.664300000000000000e+04 1.668700000000000000e+04 1.836796743282904931e-01
1.517273056720114255e-03 -1.020843619334854679e-03 4.188250000000000028e-01 4.195249999999999813e-01 1.675300000000000000e+04 1.678100000000000000e+04 8.272287260064487002e-02
4.462346925834026479e-03 -7.909115272131117536e-04 4.232000000000000206e-01 4.237250000000000183e-01 1.692800000000000000e+04 1.694900000000000000e+04 4.884906092642261194e-02
-6.121379095134216186e-03 -1.743202294553825027e-03 4.249499999999999944e-01 4.258250000000000091e-01 1.699800000000000000e+04 1.703300000000000000e+04 1.584757099920221513e-01
4.400341856580780586e-05 -2.872984879523698964e-03 4.261249999999999760e-01 4.288000000000000145e-01 1.704500000000000000e+04 1.715200000000000000e+04 1.976809721674482878e+00
-5.048535456921854347e-03 1.553645830977501419e-03 4.317750000000000199e-01 4.328750000000000098e-01 1.727100000000000000e+04 1.731500000000000000e+04 2.036248225384728328e-01
9.767444815906856093e-04 4.714573745410177708e-04 4.441499999999999893e-01 4.449750000000000094e-01 1.776600000000000000e+04 1.779900000000000000e+04 1.030878477498999579e-01
2.311365803393528040e-03 -9.607242030575946501e-04 4.466249999999999942e-01 4.474500000000000144e-01 1.786500000000000000e+04 1.789800000000000000e+04 8.192046835866396981e-02
1.022647470233550848e-02 -6.657609840260647616e-03 4.490250000000000075e-01 4.510250000000000092e-01 1.796100000000000000e+04 1.804100000000000000e+04 4.147618146012258533e-01
5.453129559100489132e-03 -5.595717560453294936e-03 4.514500000000000179e-01 4.529750000000000165e-01 1.805800000000000000e+04 1.811900000000000000e+04 6.046473324949082073e-01
-9.763766862533884705e-04 -2.675312033886712015e-03 4.571500000000000008e-01 4.588999999999999746e-01 1.828600000000000000e+04 1.835600000000000000e+04 8.828268602429946155e-01
6.650179475104778248e-02 -1.168973580380594512e-02 4.595750000000000113e-01 4.623249999999999860e-01 1.838300000000000000e+04 1.849300000000000000e+04 1.303477310297858294e+00
4.886730133279115762e-03 8.274484156061134854e-04 5.759250000000000203e-01 5.764749999999999597e-01 2.303700000000000000e+04 2.305900000000000000e+04 5.658202040890329687e-02
-1.988372441448404970e-02 1.425848647528482616e-03 5.899750000000000272e-01 5.918750000000000400e-01 2.359900000000000000e+04 2.367500000000000000e+04 2.374145110796317959e-01
-8.487710210042109793e-02 4.885733198705111135e-04 5.933500000000000441e-01 5.974749999999999783e-01 2.373400000000000000e+04 2.389900000000000000e+04 1.992101238584808032e+00
2.823377361437451327e-03 3.563805630051319895e-04 5.984749999999999792e-01 5.987500000000000044e-01 2.393900000000000000e+04 2.395000000000000000e+04 2.253515447318022238e-02
-3.149282198614855588e-02 1.201358902540050622e-02 5.996000000000000218e-01 6.029999999999999805e-01 2.398400000000000000e+04 2.412000000000000000e+04 1.016079373403630637e+00
-9.620750302985925373e-03 1.650745316226220893e-04 6.040250000000000341e-01 6.064500000000000446e-01 2.416100000000000000e+04 2.425800000000000000e+04 3.810813348100854370e-01
3.818746285460861145e-02 1.341600525088892937e-02 6.075000000000000400e-01 6.109499999999999931e-01 2.430000000000000000e+04 2.443800000000000000e+04 2.412875041621307393e+00
-4.727832863252956486e-03 -2.868764851513105896e-03 6.145749999999999824e-01 6.154249999999999998e-01 2.458300000000000000e+04 2.461700000000000000e+04 9.007882578637509130e-02
1.675707738753828835e-02 4.708682089784588243e-03 6.191999999999999726e-01 6.211250000000000382e-01 2.476800000000000000e+04 2.484500000000000000e+04 4.486001392854839787e-01
1.825119961864629659e-04 -4.131792658768063120e-05 6.250750000000000473e-01 6.251499999999999835e-01 2.500300000000000000e+04 2.500600000000000000e+04 5.833391582752078634e-03
3.385875521459524862e-03 -2.174705590761050189e-03 6.260250000000000536e-01 6.274499999999999522e-01 2.504100000000000000e+04 2.509800000000000000e+04 2.635574848409829030e-01
1.899577328649115771e-02 -4.205676174194650230e-03 6.416500000000000536e-01 6.430500000000000105e-01 2.566600000000000000e+04 2.572200000000000000e+04 2.586609338808956160e-01
4.237342204810090607e-03 -2.526235625794015505e-03 6.433499999999999774e-01 6.443750000000000311e-01 2.573400000000000000e+04 2.577500000000000000e+04 1.518145239696202242e-01
1.814213581074142212e-03 1.206680878880206365e-03 6.601500000000000146e-01 6.607499999999999485e-01 2.640600000000000000e+04 2.643000000000000000e+04 5.516431815041129838e-02
4.811823211481325302e-04 -8.240508552148639865e-05 6.795750000000000401e-01 6.801000000000000378e-01 2.718300000000000000e+04 2.720400000000000000e+04 5.091168968135580813e-02
-4.876136162295097165e-04 6.945506499107523268e-04 7.022500000000000409e-01 7.029999999999999583e-01 2.809000000000000000e+04 2.812000000000000000e+04 9.767126014065696804e-02
2.607765619643487298e-03 4.842705239411770890e-04 7.158999999999999808e-01 7.165500000000000203e-01 2.863600000000000000e+04 2.866200000000000000e+04 6.187504690810165936e-02
-4.997737414640823772e-03 1.757722532317984587e-03 7.308249999999999469e-01 7.313749999999999973e-01 2.923300000000000000e+04 2.925500000000000000e+04 4.916930294099041560e-02
-4.282386469654397843e-03 2.481877774243912427e-03 7.395749999999999824e-01 7.403250000000000108e-01 2.958300000000000000e+04 2.961300000000000000e+04 9.949985358039994954e-02
-5.078308405816756022e-02 6.156561338684696238e-03 7.413250000000000117e-01 7.462250000000000272e-01 2.965300000000000000e+04 2.984900000000000000e+04 1.446939565519073989e+00
-3.176655649099302536e-03 2.086153758682485204e-04 7.476500000000000368e-01 7.490750000000000464e-01 2.990600000000000000e+04 2.996300000000000000e+04 2.386747297996885675e-01
-5.285366245189493384e-03 2.444048005031618231e-03 7.562499999999999778e-01 7.568749999999999645e-01 3.025000000000000000e+04 3.027500000000000000e+04 6.215519947459511446e-02
-9.799032913775818088e-03 1.576455752456240589e-03 7.696749999999999980e-01 7.710749999999999549e-01 3.078700000000000000e+04 3.084300000000000000e+04 3.169091878282802588e-01
8.015180052922232790e-03 -7.370675707420559775e-03 7.774499999999999744e-01 7.805999999999999606e-01 3.109800000000000000e+04 3.122400000000000000e+04 9.449638812725948966e-01
-9.292987466267277341e-04 -3.119928530963989033e-03 7.871000000000000218e-01 7.882249999999999535e-01 3.148400000000000000e+04 3.152900000000000000e+04 1.116302386348355380e-01
