# w mse
3.000000000000000000e+00 6.587566826379457480e-03
5.000000000000000000e+00 3.754086652445053074e-03
9.000000000000000000e+00 4.832113083876584357e-03
1.700000000000000000e+01 8.401637316049218041e-03
3.300000000000000000e+01 1.795504668967711978e-02
6.500000000000000000e+01 4.235836242757883008e-02
1.290000000000000000e+02 1.032964659156083709e-01
2.570000000000000000e+02 2.423763755095602324e-01
5.130000000000000000e+02 4.830773612001157402e-01
1.025000000000000000e+03 8.295183018846468137e-01
2.049000000000000000e+03 1.679128388942080274e+00
4.097000000000000000e+03 3.125404427529637541e+00
8.193000000000000000e+03 4.073652673166007432e+00
1.638500000000000000e+04 5.519458850376471659e+00
