# w mse
3.000000000000000000e+00 3.545448206748419255e-03
5.000000000000000000e+00 4.373841362777018335e-03
9.000000000000000000e+00 6.387525682540935029e-03
1.700000000000000000e+01 8.673340178768829470e-03
3.300000000000000000e+01 2.064065390908062861e-02
6.500000000000000000e+01 5.808349835795764693e-02
1.290000000000000000e+02 1.685954104284822508e-01
2.570000000000000000e+02 4.924533399123153798e-01
5.130000000000000000e+02 1.418517544572907907e+00
1.025000000000000000e+03 3.696262383122090878e+00
2.049000000000000000e+03 5.850889711082467137e+00
4.097000000000000000e+03 6.427250051931651775e+00
