# w mse
3.000000000000000000e+00 3.252537627908314109e-03
5.000000000000000000e+00 4.357322075329374961e-03
9.000000000000000000e+00 8.639572738869996313e-03
1.700000000000000000e+01 2.002076005918172752e-02
3.300000000000000000e+01 6.176234429636109913e-02
6.500000000000000000e+01 2.028865615228308550e-01
1.290000000000000000e+02 6.430240779427180975e-01
2.570000000000000000e+02 1.846749440766555228e+00
5.130000000000000000e+02 4.433425183795287161e+00
1.025000000000000000e+03 8.452674336560891177e+00
2.049000000000000000e+03 9.808329753819343466e+00
4.097000000000000000e+03 7.751714484273936279e+00
8.193000000000000000e+03 1.075365408219742669e+01
