# size duration
2.200000000000000000e+01 1.444422223059503452e+01
1.400000000000000000e+01 4.642122983847842832e-01
1.200000000000000000e+01 3.115468291201182183e-01
4.000000000000000000e+00 3.159111441267459242e-02
1.400000000000000000e+01 3.034034685308579782e-01
4.000000000000000000e+00 3.055237795830567649e-02
1.000000000000000000e+01 1.836109660822113909e-01
3.000000000000000000e+01 2.702253193533236342e+00
6.000000000000000000e+00 6.105152278656511555e-02
4.000000000000000000e+00 3.057723469195039456e-02
1.400000000000000000e+01 2.942000492581966498e-01
2.200000000000000000e+01 8.510866307429738598e-01
4.000000000000000000e+01 4.566948409113745555e+00
1.600000000000000000e+01 7.543495511192124248e-01
2.000000000000000000e+01 5.113081714031570080e+00
1.400000000000000000e+01 4.972377020940590420e-01
2.600000000000000000e+01 1.650067475257360528e+00
1.800000000000000000e+01 5.907032550228965562e-01
2.200000000000000000e+01 5.184361329643287775e+00
1.800000000000000000e+01 1.537163304133354114e+00
2.000000000000000000e+01 1.600175623158366811e+00
2.200000000000000000e+01 4.160314485162803777e-01
2.000000000000000000e+01 2.067813171035973951e+00
2.000000000000000000e+01 1.369584567152881682e+00
2.600000000000000000e+01 1.906720251799501886e+00
8.000000000000000000e+00 8.802767507062236874e-02
1.000000000000000000e+01 1.420471443837714176e-01
1.200000000000000000e+01 2.255781541359249687e-01
2.000000000000000000e+01 5.236920943584389754e+00
4.000000000000000000e+00 3.156778896785672472e-02
2.600000000000000000e+01 6.024308757766556610e-01
1.600000000000000000e+01 5.661263063552803843e-01
4.000000000000000000e+00 3.432293647680451087e-02
1.800000000000000000e+01 2.838743384830082483e-01
1.400000000000000000e+01 5.974266136723294096e-01
2.800000000000000000e+01 4.101345073535648922e+00
1.200000000000000000e+01 3.732570068677474318e-01
2.000000000000000000e+01 3.070801701777400972e+00
2.200000000000000000e+01 2.209525689638329293e+00
1.600000000000000000e+01 7.336554274541557952e-01
1.000000000000000000e+01 1.348158552203559957e-01
2.000000000000000000e+01 1.684311112988747583e+00
2.800000000000000000e+01 1.715022230399845249e+00
6.000000000000000000e+00 6.337807277688378704e-02
1.400000000000000000e+01 1.558298808885822950e-01
6.000000000000000000e+00 5.828784816184651163e-02
2.000000000000000000e+01 1.922842564301605606e+00
1.600000000000000000e+01 3.667848637800403822e-01
2.000000000000000000e+01 7.737741139178524463e-01
2.200000000000000000e+01 1.989577164472694726e+00
6.000000000000000000e+00 5.212761949774602499e-02
2.000000000000000000e+01 9.165663892918409772e-01
8.000000000000000000e+00 8.371705512086435874e-02
3.800000000000000000e+01 4.142232353642375742e+00
2.000000000000000000e+01 1.259496017403644696e+00
4.000000000000000000e+00 2.857877364508931706e-02
1.200000000000000000e+01 1.807143230876562257e-01
4.400000000000000000e+01 1.584674269880077535e+00
6.000000000000000000e+00 5.445557408078949280e-02
1.200000000000000000e+01 1.754222956933597644e-01
1.000000000000000000e+01 1.744662011238364840e-01
4.000000000000000000e+00 2.871580268747697673e-02
1.200000000000000000e+01 2.390886302752042170e-01
1.200000000000000000e+01 1.873660696595491615e-01
2.000000000000000000e+01 6.660128458169927157e-01
4.000000000000000000e+00 3.561134652133901568e-02
3.600000000000000000e+01 4.026201564019621593e+00
2.400000000000000000e+01 5.352350506188110479e-01
8.000000000000000000e+00 7.567538085316649621e-02
4.000000000000000000e+00 2.656992901301435950e-02
1.800000000000000000e+01 4.872237844060567369e-01
