# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 2.884619493985408293e-03
9.000000000000000000e+00 9.730699886475647001e-03
1.700000000000000000e+01 2.699441785904241678e-02
3.300000000000000000e+01 6.597196326843648984e-02
6.500000000000000000e+01 1.474492588520832093e-01
1.290000000000000000e+02 3.122630914980871197e-01
2.570000000000000000e+02 6.549322879119122698e-01
5.130000000000000000e+02 1.359621146152662829e+00
1.025000000000000000e+03 2.610637777971531737e+00
2.049000000000000000e+03 4.313777340443254005e+00
4.097000000000000000e+03 7.612299680790168388e+00
8.193000000000000000e+03 1.151089923544149229e+01
