# w mse
3.000000000000000000e+00 3.485522783866399862e-04
5.000000000000000000e+00 1.333756574036121332e-03
9.000000000000000000e+00 4.915870308249616072e-03
1.700000000000000000e+01 1.736898312919222392e-02
3.300000000000000000e+01 6.208660222310483090e-02
6.500000000000000000e+01 2.261141723878204168e-01
1.290000000000000000e+02 8.174812799422181975e-01
2.570000000000000000e+02 2.878658433959934371e+00
5.130000000000000000e+02 8.879706378668878131e+00
1.025000000000000000e+03 1.854427063632792283e+01
2.049000000000000000e+03 2.651777000958886177e+01
