# theta phi size
9.862266091426843673e+01 4.788390394386317439e+01 4.000000000000000000e+00
-1.257636213703175088e+02 1.147318552143456856e+02 2.000000000000000000e+00
4.522125151886628203e+01 4.721166458025177093e+01 8.000000000000000000e+00
9.863474633867669183e+01 4.787719895998825592e+01 4.000000000000000000e+00
-1.485830701268365885e+02 1.158370027373934477e+02 3.000000000000000000e+00
4.283294417318985836e+01 4.106734200450379291e+01 1.500000000000000000e+01
9.000000000000000000e+01 9.000000000000000000e+01 2.000000000000000000e+00
-8.137733908573157748e+01 1.321160960561368256e+02 2.100000000000000000e+01
5.423637862968248413e+01 6.526814478565428601e+01 1.500000000000000000e+01
-1.347787484811337322e+02 1.327883354197482220e+02 4.000000000000000000e+00
-8.136525366132332238e+01 1.321228010400117512e+02 1.700000000000000000e+01
3.141692987316341856e+01 6.416299726260656655e+01 5.000000000000000000e+00
-1.371670558268101558e+02 1.389326579954962142e+02 2.100000000000000000e+01
-9.000000000000000000e+01 9.000000000000000000e+01 5.200000000000000000e+01
5.045498135820496799e+01 1.132481077888297705e+02 9.700000000000000000e+01
5.379878988008572804e+01 5.704874333806507281e+01 1.400000000000000000e+01
-1.553286976406652116e+02 1.334567044227979977e+02 2.000000000000000000e+01
2.926274017560829677e+01 1.177574607508557136e+02 1.600000000000000000e+01
9.523051790244700499e+01 9.321456264376622869e+01 5.000000000000000000e+00
5.043874756636771650e+01 1.132478836866526137e+02 6.400000000000000000e+01
3.035337746674390402e+01 8.626628015149478301e+01 9.700000000000000000e+01
5.466908225614521655e+01 1.202768326994170991e+02 9.000000000000000000e+00
9.362451065607797318e+01 8.132677304279853558e+01 2.100000000000000000e+01
2.269809027503373144e+01 1.056197776401454576e+02 1.500000000000000000e+01
-1.493506945922063096e+02 5.296474635712810652e+01 2.200000000000000000e+01
1.272905485406682828e+02 1.181281760594482506e+02 2.000000000000000000e+00
1.021627101334531034e+02 9.567036899606575773e+00 3.600000000000000000e+01
5.466898112869565551e+01 1.202766578344271124e+02 5.200000000000000000e+01
-1.231788144806253342e+02 5.451913552386915995e+01 1.000000000000000000e+01
5.044898621741079126e+01 1.132503041875919223e+02 3.100000000000000000e+01
-1.758826028078501125e+01 1.261102031065059919e+02 5.700000000000000000e+01
-1.246589560629684712e+02 6.099244534476847690e+01 3.200000000000000000e+01
-9.369540765850170772e+01 8.892171233069326775e+01 1.500000000000000000e+01
2.442556295596298277e+00 1.072976085696341073e+02 2.200000000000000000e+01
3.035355145770612495e+01 8.626719568535845895e+01 5.000000000000000000e+00
-1.231977211343433680e+02 6.183094038235534384e+01 4.000000000000000000e+00
-2.176971490942835175e+01 1.027450186305102449e+02 5.000000000000000000e+00
1.425943715657914623e+01 8.539321652014261588e+01 4.000000000000000000e+00
5.549824851184154539e+01 1.194054230430848662e+02 4.100000000000000000e+01
-1.757997949256253989e+01 1.261069684260541095e+02 3.000000000000000000e+00
-1.246592342430618316e+02 6.098934047701389716e+01 1.100000000000000000e+01
-5.597955912212341900e+01 1.205533005579770673e+02 6.300000000000000000e+01
-1.393230826787410308e+02 1.145284430456347025e+02 1.500000000000000000e+01
1.273974578328247134e+02 6.322967792710787194e+01 1.400000000000000000e+01
3.830220981744633235e+01 5.979684066224904626e+01 1.000000000000000000e+02
-1.526814544625086434e+01 1.133535735003402323e+01 9.000000000000000000e+00
-1.448252770637887181e+02 5.462647512015288953e+01 6.000000000000000000e+00
3.405628423077695288e+01 6.226831077090842825e+01 4.000000000000000000e+00
4.730243475610869552e+01 4.600092870934076217e+01 2.300000000000000000e+01
5.380679516372785542e+01 5.704751014882165094e+01 4.000000000000000000e+00
9.368873448837008766e+01 8.132133942411506666e+01 2.000000000000000000e+01
3.903088361630506142e+01 9.478915072793790841e+01 2.000000000000000000e+00
3.844043657081958543e+01 1.180117601111654437e+02 2.000000000000000000e+00
1.432300481093428459e+02 1.395661526338413339e+00 2.000000000000000000e+00
-1.192773529558950401e+02 7.134217817745675205e+00 6.000000000000000000e+00
-1.291445204374209368e+02 6.183013637723579592e+01 3.500000000000000000e+01
-1.553845285822197013e+02 1.334431478790835115e+02 5.300000000000000000e+01
2.270515464881804490e+01 1.056182743958861181e+02 1.100000000000000000e+01
-9.997331339707857012e+01 8.282210654990457499e+01 1.600000000000000000e+01
-3.476589947946028758e+01 1.348914593356734031e+02 4.000000000000000000e+00
1.370183649811716293e+02 1.181290136561608080e+02 5.000000000000000000e+00
1.461891733270403506e+02 5.875869669695057240e+01 2.000000000000000000e+00
3.509669595005461940e+00 1.072562928254221646e+02 8.000000000000000000e+00
3.085928243491870404e+01 8.543443863142249484e+01 5.500000000000000000e+01
8.570736836164883243e+01 1.964963209210110584e+00 1.600000000000000000e+01
3.589360182148511313e+01 1.226540546177788400e+02 4.200000000000000000e+01
