# w mse
3.000000000000000000e+00 3.334219613255720756e-04
5.000000000000000000e+00 1.286784400549948913e-03
9.000000000000000000e+00 4.802829025343903838e-03
1.700000000000000000e+01 1.716549290497573765e-02
3.300000000000000000e+01 6.111764000026873034e-02
6.500000000000000000e+01 2.216490684155837942e-01
1.290000000000000000e+02 8.010844441830716756e-01
2.570000000000000000e+02 2.826020622026862661e+00
5.130000000000000000e+02 8.710804997883785816e+00
1.025000000000000000e+03 1.834156057491025038e+01
2.049000000000000000e+03 2.608480719629693922e+01
