# rg size
2.493615182671645769e+01 7.230000000000000000e+02
2.492312454388893883e+01 7.240000000000000000e+02
2.700221866400566739e+01 7.860000000000000000e+02
2.700683819721968248e+01 7.870000000000000000e+02
2.199627124781746712e+00 2.200000000000000000e+01
2.301390957352688282e+00 2.700000000000000000e+01
2.199484908111597026e+00 2.200000000000000000e+01
1.615256723811573369e+00 1.000000000000000000e+01
2.199884041457855322e+00 2.200000000000000000e+01
1.988847315168520646e+00 1.100000000000000000e+01
2.301584156171296414e+00 2.700000000000000000e+01
1.121577188894338439e+00 5.000000000000000000e+00
1.131515196249866406e+00 7.000000000000000000e+00
1.615148021684252866e+00 1.000000000000000000e+01
1.818665268400432966e+00 9.000000000000000000e+00
1.258664190036216546e+00 7.000000000000000000e+00
2.199741841397760744e+00 2.200000000000000000e+01
2.398456348993921239e+01 1.097000000000000000e+03
4.094622434956107782e+00 7.900000000000000000e+01
2.359598188419754905e+01 1.242000000000000000e+03
2.745998934213700693e+01 8.410000000000000000e+02
2.398461588436440550e+01 1.097000000000000000e+03
2.819292622411229132e+01 1.299000000000000000e+03
2.884199196555607969e+01 1.525000000000000000e+03
2.392894807509436461e+01 7.230000000000000000e+02
2.819297008788086600e+01 1.299000000000000000e+03
1.668521103965689756e+00 1.000000000000000000e+01
3.743866245386189284e+00 2.200000000000000000e+01
2.924136351301812820e+00 3.800000000000000000e+01
1.668557116061059054e+00 1.000000000000000000e+01
2.683825683180432797e+00 2.300000000000000000e+01
1.668850817151903421e+00 1.000000000000000000e+01
3.808026838321173724e+00 2.100000000000000000e+01
1.536622037290129361e+00 8.000000000000000000e+00
2.923839535535856626e+00 3.800000000000000000e+01
1.199230542835926006e+00 6.000000000000000000e+00
4.094642559458242737e+00 7.900000000000000000e+01
7.258617979111756657e-01 2.000000000000000000e+00
1.187804280567398507e+00 5.000000000000000000e+00
1.404726489589315896e+00 9.000000000000000000e+00
2.683797676020626799e+00 2.300000000000000000e+01
1.634194296755001830e+00 9.000000000000000000e+00
1.668886822132552572e+00 1.000000000000000000e+01
