# w mse
3.000000000000000000e+00 5.485919349199915203e-03
5.000000000000000000e+00 3.776336304967740660e-03
9.000000000000000000e+00 6.093670512826795602e-03
1.700000000000000000e+01 1.430182457287999462e-02
3.300000000000000000e+01 3.839180900460260198e-02
6.500000000000000000e+01 1.030485949035434973e-01
1.290000000000000000e+02 2.661975132738596539e-01
2.570000000000000000e+02 6.416463209652816246e-01
5.130000000000000000e+02 1.496726541984538139e+00
1.025000000000000000e+03 3.442369315663862839e+00
2.049000000000000000e+03 6.678903077730320881e+00
4.097000000000000000e+03 6.834337283347850622e+00
8.193000000000000000e+03 9.103524708541185007e+00
1.638500000000000000e+04 1.562986297298803251e+01
