# w mse
3.000000000000000000e+00 5.670494629188216817e-04
5.000000000000000000e+00 1.446312752172255632e-03
9.000000000000000000e+00 2.719896002421909320e-03
1.700000000000000000e+01 4.157210170356785695e-03
3.300000000000000000e+01 8.553366481402749008e-03
6.500000000000000000e+01 2.212613092348274940e-02
1.290000000000000000e+02 6.567188379252288100e-02
2.570000000000000000e+02 2.225021515650822401e-01
5.130000000000000000e+02 7.017032072906046469e-01
1.025000000000000000e+03 1.863411562646634767e+00
2.049000000000000000e+03 3.856023997924958646e+00
4.097000000000000000e+03 6.461365780253939484e+00
8.193000000000000000e+03 1.008052651358145724e+01
