# rg size
7.624419347293761584e-01 2.000000000000000000e+00
8.927863146521758386e-01 3.000000000000000000e+00
1.586846762676747735e+00 4.000000000000000000e+00
1.015903043784554205e+00 3.000000000000000000e+00
7.459775473611793828e-01 2.000000000000000000e+00
6.769602768996892950e-01 2.000000000000000000e+00
1.193034380519000903e+00 4.000000000000000000e+00
1.147295890989675771e+00 3.000000000000000000e+00
7.517963494857133888e-01 2.000000000000000000e+00
8.246349071156123811e-01 2.000000000000000000e+00
2.629892144816779798e+00 2.300000000000000000e+01
6.902715969095166715e-01 2.000000000000000000e+00
1.137071412885084287e+00 4.000000000000000000e+00
1.115061555451068331e+00 3.000000000000000000e+00
1.220514739225716072e+00 4.000000000000000000e+00
7.145511768469633429e-01 2.000000000000000000e+00
1.025243409553985252e+01 3.040000000000000000e+02
7.697564155844762723e-01 2.000000000000000000e+00
2.347038581761747622e+00 2.500000000000000000e+01
7.653225435398737231e-01 2.000000000000000000e+00
6.857960637099889123e-01 2.000000000000000000e+00
7.825803751054036805e-01 2.000000000000000000e+00
1.117716002182608115e+01 5.000000000000000000e+00
1.229477081062024135e+00 5.000000000000000000e+00
7.152886586547351211e-01 2.000000000000000000e+00
1.179980126794857087e+00 3.000000000000000000e+00
7.358809177441716365e-01 2.000000000000000000e+00
9.889229206568825870e-01 4.000000000000000000e+00
7.447678449468653206e-01 2.000000000000000000e+00
1.401539021095914439e+00 4.000000000000000000e+00
8.635731382846736359e-01 2.000000000000000000e+00
7.434658323241196687e-01 2.000000000000000000e+00
1.194242318919043866e+00 3.000000000000000000e+00
7.760420395615359457e-01 2.000000000000000000e+00
1.161466499929516338e+00 4.000000000000000000e+00
7.366244262404267884e-01 2.000000000000000000e+00
1.452399891888843664e+00 4.000000000000000000e+00
7.640132331970522772e-01 2.000000000000000000e+00
7.407371075490785106e-01 2.000000000000000000e+00
7.078489987281534335e-01 2.000000000000000000e+00
9.585598978948772775e-01 3.000000000000000000e+00
1.020725507646506180e+01 3.550000000000000000e+02
2.622998650504792195e+00 4.000000000000000000e+01
7.752741485006386934e-01 2.000000000000000000e+00
8.142121308357102016e-01 2.000000000000000000e+00
1.197059583352057999e+01 2.000000000000000000e+00
1.412044787785179167e+00 6.000000000000000000e+00
7.121911777512730524e-01 2.000000000000000000e+00
7.239421853413514629e-01 2.000000000000000000e+00
7.356237235622308246e-01 2.000000000000000000e+00
6.923022264638285517e-01 2.000000000000000000e+00
7.913370567169681902e-01 2.000000000000000000e+00
7.136967466299404261e-01 2.000000000000000000e+00
7.600323898582254101e-01 2.000000000000000000e+00
1.213940646321624905e+00 4.000000000000000000e+00
7.649285705221395837e-01 2.000000000000000000e+00
1.522561536201124222e+00 6.000000000000000000e+00
8.446400659454726956e-01 3.000000000000000000e+00
6.570198312582892219e-01 2.000000000000000000e+00
7.724837284588053077e-01 2.000000000000000000e+00
7.881095287669950267e-01 2.000000000000000000e+00
9.873719187451740487e-01 3.000000000000000000e+00
1.046221568960219805e+01 7.000000000000000000e+00
7.672951435617073601e-01 2.000000000000000000e+00
6.820379352846337451e-01 2.000000000000000000e+00
6.757708635331615143e-01 2.000000000000000000e+00
1.113196572738160972e+00 3.000000000000000000e+00
1.193894573762657396e+00 3.000000000000000000e+00
7.850162104484065262e-01 2.000000000000000000e+00
1.144833714757205190e+00 3.000000000000000000e+00
7.096597696553997858e-01 2.000000000000000000e+00
8.110274555569878530e-01 2.000000000000000000e+00
7.688198847369396294e-01 2.000000000000000000e+00
7.624581087950559333e-01 2.000000000000000000e+00
7.797683241087624006e-01 2.000000000000000000e+00
1.204964889184326315e+00 4.000000000000000000e+00
2.343894638028953370e+00 2.000000000000000000e+01
7.651415775310570488e-01 2.000000000000000000e+00
1.057564601738390175e+00 4.000000000000000000e+00
7.941770996132297977e-01 2.000000000000000000e+00
5.814277983833988195e+00 1.550000000000000000e+02
7.674100608757759012e-01 2.000000000000000000e+00
2.732055661318351536e+00 7.000000000000000000e+00
1.939586613955019967e+00 1.000000000000000000e+01
1.485387122357922474e+00 4.000000000000000000e+00
1.735787793728308825e+00 9.000000000000000000e+00
7.174950424916828329e-01 2.000000000000000000e+00
7.152270161752147803e-01 2.000000000000000000e+00
7.219884738000623692e-01 2.000000000000000000e+00
1.530047029832786176e+00 4.000000000000000000e+00
1.551424927753088712e+00 1.000000000000000000e+01
1.201948620764807352e+00 4.000000000000000000e+00
7.364013924597925254e-01 2.000000000000000000e+00
1.010273277147680560e+00 3.000000000000000000e+00
7.121440803427704358e-01 2.000000000000000000e+00
1.349366478843943673e+00 8.000000000000000000e+00
1.116379817386287110e+00 3.000000000000000000e+00
8.492133275545974413e-01 3.000000000000000000e+00
1.374176933198261841e+00 5.000000000000000000e+00
7.161757649722965136e-01 2.000000000000000000e+00
1.938477219472800384e+00 6.000000000000000000e+00
1.282144864327354083e+00 5.000000000000000000e+00
6.675640041725913187e-01 2.000000000000000000e+00
1.538649401486171797e+01 4.000000000000000000e+00
1.103644038140521699e+00 5.000000000000000000e+00
7.440831511330727732e-01 2.000000000000000000e+00
4.052403136116862647e+00 1.820000000000000000e+02
7.764769858147854142e-01 2.000000000000000000e+00
1.129858108315355159e+00 3.000000000000000000e+00
6.959520278010244976e-01 2.000000000000000000e+00
7.137749587003251461e-01 2.000000000000000000e+00
9.615901644543429772e-01 4.000000000000000000e+00
1.018961570834026986e+01 4.000000000000000000e+00
1.798630370181598437e+00 1.200000000000000000e+01
1.256729306556788828e+00 4.000000000000000000e+00
1.413401766873147336e+00 4.000000000000000000e+00
7.381850191518075643e-01 2.000000000000000000e+00
7.652880714703679255e-01 2.000000000000000000e+00
7.975900362968481039e-01 2.000000000000000000e+00
7.044267119440615899e-01 2.000000000000000000e+00
6.744375987939310590e-01 2.000000000000000000e+00
1.214886690830272897e+00 3.000000000000000000e+00
8.139072044663948624e-01 3.000000000000000000e+00
7.510848314049984875e-01 2.000000000000000000e+00
7.104216215976023596e-01 2.000000000000000000e+00
1.099919502027881890e+01 3.000000000000000000e+00
7.466461982983416679e-01 2.000000000000000000e+00
7.454648112647673797e-01 2.000000000000000000e+00
2.529732892958608481e+00 1.700000000000000000e+01
7.741920871678661387e-01 2.000000000000000000e+00
7.683105391918947369e-01 2.000000000000000000e+00
7.078543665985133071e-01 2.000000000000000000e+00
1.118331080574747993e+01 3.000000000000000000e+00
8.482107920008470359e-01 3.000000000000000000e+00
5.376879777129937921e+00 1.610000000000000000e+02
7.097222858978148308e-01 2.000000000000000000e+00
7.230446354133795994e-01 2.000000000000000000e+00
2.597925367362550197e+00 1.200000000000000000e+01
1.085328542938380547e+00 4.000000000000000000e+00
6.951377053026004393e-01 2.000000000000000000e+00
8.373545479885546872e-01 3.000000000000000000e+00
1.000854853502662323e+01 3.300000000000000000e+01
7.084081464806367689e-01 2.000000000000000000e+00
1.029765366404853033e+01 4.000000000000000000e+00
6.823059216119359283e-01 2.000000000000000000e+00
1.188231065669609876e+01 2.000000000000000000e+00
6.724413201909904547e-01 2.000000000000000000e+00
8.367601004228740758e-01 3.000000000000000000e+00
9.669111887691025364e-01 4.000000000000000000e+00
2.368605844553337114e+00 6.000000000000000000e+00
1.184736915687717218e+00 3.000000000000000000e+00
7.305822236409960091e-01 2.000000000000000000e+00
1.252585163289196890e+00 4.000000000000000000e+00
1.266204197082406724e+00 4.000000000000000000e+00
1.189195780749187570e+01 2.000000000000000000e+00
7.934115366568648131e-01 2.000000000000000000e+00
1.048071832163927519e+00 4.000000000000000000e+00
7.355101498282752281e-01 2.000000000000000000e+00
6.992972735778282267e-01 2.000000000000000000e+00
1.880262401833014740e+00 1.000000000000000000e+01
9.186736297752853275e-01 3.000000000000000000e+00
1.369518033181175820e+00 4.000000000000000000e+00
3.726332121832790278e+00 1.290000000000000000e+02
1.250019918174798184e+00 4.000000000000000000e+00
1.647507113110650678e+00 4.000000000000000000e+00
7.987333692584515088e-01 2.000000000000000000e+00
6.861367250775612936e-01 2.000000000000000000e+00
1.260856540788535041e+00 7.000000000000000000e+00
1.253755885094061551e+00 3.000000000000000000e+00
1.090728042792542984e+00 5.000000000000000000e+00
1.203868745944860263e+00 4.000000000000000000e+00
7.287484601472374868e-01 2.000000000000000000e+00
9.983423410836136380e-01 4.000000000000000000e+00
1.144605912152069971e+00 3.000000000000000000e+00
1.580267426246034113e+00 5.000000000000000000e+00
7.433319279886296815e-01 2.000000000000000000e+00
8.368897998612275790e-01 3.000000000000000000e+00
8.506076694974308294e-01 3.000000000000000000e+00
1.148135390100032849e+00 3.000000000000000000e+00
7.091406774636398458e-01 2.000000000000000000e+00
1.074468066568006641e+00 3.000000000000000000e+00
1.289070780949891581e+00 4.000000000000000000e+00
7.695805213706558234e+00 1.400000000000000000e+01
1.197818324930997314e+01 2.000000000000000000e+00
5.762572933294593192e+00 1.030000000000000000e+02
2.268030094112029271e+00 1.300000000000000000e+01
2.183874103855256710e+00 1.000000000000000000e+01
1.243683999655895489e+00 4.000000000000000000e+00
1.190040502942270484e+00 5.000000000000000000e+00
1.496670485523676319e+00 4.000000000000000000e+00
1.106072386490921033e+01 4.200000000000000000e+01
1.267060611221292099e+00 4.000000000000000000e+00
1.313681447973024774e+00 3.000000000000000000e+00
1.181901183483891948e+00 5.000000000000000000e+00
7.890287690150606936e-01 2.000000000000000000e+00
7.464433279449264047e-01 2.000000000000000000e+00
7.291435021083001455e-01 2.000000000000000000e+00
8.956944470573571238e-01 3.000000000000000000e+00
7.136406695019306134e-01 2.000000000000000000e+00
7.436715182794459977e-01 2.000000000000000000e+00
1.056409078733296925e+00 3.000000000000000000e+00
9.000458043492192139e-01 3.000000000000000000e+00
7.528448930557524177e-01 2.000000000000000000e+00
1.114151922864409228e+00 3.000000000000000000e+00
6.977181464723569704e-01 2.000000000000000000e+00
7.669219521350812974e-01 2.000000000000000000e+00
7.370546107086024534e-01 2.000000000000000000e+00
6.828622638086986329e-01 2.000000000000000000e+00
8.349638438482995806e-01 3.000000000000000000e+00
