# clusterSize EnergyDrop
0.000000000000000000e+00 -3.841320506301790010e+04
0.000000000000000000e+00 -3.839517282055760006e+04
0.000000000000000000e+00 -3.835553643934419961e+04
0.000000000000000000e+00 -3.830938839403080055e+04
0.000000000000000000e+00 -3.825305000662310340e+04
0.000000000000000000e+00 -3.816644861955769738e+04
0.000000000000000000e+00 -3.806991601873910258e+04
0.000000000000000000e+00 -3.795792845109289919e+04
0.000000000000000000e+00 -3.783942571586559643e+04
0.000000000000000000e+00 -3.769965960883889784e+04
0.000000000000000000e+00 -3.755994368077540275e+04
0.000000000000000000e+00 -3.740850438708779984e+04
0.000000000000000000e+00 -3.724912407603109750e+04
0.000000000000000000e+00 -3.710173966616379766e+04
2.000000000000000000e+00 -3.704558325517130288e+04
2.600000000000000000e+01 -3.696995743305119686e+04
1.030000000000000000e+02 -3.693439877225630335e+04
2.490000000000000000e+02 -3.687817521230880084e+04
3.930000000000000000e+02 -3.683259875013899727e+04
3.800000000000000000e+02 -3.679511734643050295e+04
4.590000000000000000e+02 -3.677117497208250279e+04
5.060000000000000000e+02 -3.676080144340560219e+04
5.010000000000000000e+02 -3.675772970607830212e+04
5.400000000000000000e+02 -3.675855414857219876e+04
5.220000000000000000e+02 -3.674919323414730025e+04
5.010000000000000000e+02 -3.674114978755649645e+04
5.240000000000000000e+02 -3.673929082088419818e+04
5.220000000000000000e+02 -3.674796394891430100e+04
4.980000000000000000e+02 -3.674033070150989806e+04
4.780000000000000000e+02 -3.674068603543809877e+04
4.430000000000000000e+02 -3.672809813898830180e+04
4.980000000000000000e+02 -3.672342713930740138e+04
5.040000000000000000e+02 -3.672544361393489817e+04
4.930000000000000000e+02 -3.672049720877860091e+04
5.230000000000000000e+02 -3.672829228251019958e+04
5.020000000000000000e+02 -3.672437382063070254e+04
4.860000000000000000e+02 -3.672324780483190261e+04
4.890000000000000000e+02 -3.672197167889920092e+04
4.100000000000000000e+02 -3.672849995431720163e+04
4.200000000000000000e+02 -3.671828929387000244e+04
4.020000000000000000e+02 -3.671908019731869717e+04
3.990000000000000000e+02 -3.671510967607590283e+04
3.840000000000000000e+02 -3.671462021711809939e+04
4.080000000000000000e+02 -3.670998556683189963e+04
3.990000000000000000e+02 -3.671208599000830145e+04
3.750000000000000000e+02 -3.670718441302880092e+04
3.400000000000000000e+02 -3.671708187543279928e+04
3.470000000000000000e+02 -3.670993315258299845e+04
3.940000000000000000e+02 -3.670730054210779781e+04
3.360000000000000000e+02 -3.670814363800540013e+04
3.710000000000000000e+02 -3.669810582623410301e+04
3.610000000000000000e+02 -3.669162381243959680e+04
3.730000000000000000e+02 -3.668946841099089943e+04
3.470000000000000000e+02 -3.668787289022850018e+04
3.580000000000000000e+02 -3.668418811255780020e+04
3.570000000000000000e+02 -3.667713971735189989e+04
3.610000000000000000e+02 -3.668315821162019711e+04
3.660000000000000000e+02 -3.667325173021740193e+04
3.860000000000000000e+02 -3.668017096454939747e+04
3.460000000000000000e+02 -3.667774690352939797e+04
3.440000000000000000e+02 -3.667434151023220329e+04
3.220000000000000000e+02 -3.668447478361109825e+04
3.180000000000000000e+02 -3.668682669384650217e+04
3.400000000000000000e+02 -3.667898284282119857e+04
3.120000000000000000e+02 -3.668296062784580135e+04
3.180000000000000000e+02 -3.668059078708470042e+04
3.050000000000000000e+02 -3.669509004160999757e+04
3.020000000000000000e+02 -3.668435601953040168e+04
2.880000000000000000e+02 -3.668529938462869904e+04
2.560000000000000000e+02 -3.668963655231890152e+04
2.530000000000000000e+02 -3.669189045293290110e+04
2.560000000000000000e+02 -3.668586848174400075e+04
2.740000000000000000e+02 -3.668739967887770035e+04
2.630000000000000000e+02 -3.669095116100760060e+04
2.900000000000000000e+02 -3.670138356142680277e+04
2.680000000000000000e+02 -3.669701868032690254e+04
2.970000000000000000e+02 -3.670047819638709916e+04
3.070000000000000000e+02 -3.670742968899130210e+04
2.850000000000000000e+02 -3.671550791717180255e+04
2.580000000000000000e+02 -3.671188861080659990e+04
2.780000000000000000e+02 -3.671450544697359874e+04
2.850000000000000000e+02 -3.671216444916639739e+04
2.940000000000000000e+02 -3.671601291246619803e+04
2.710000000000000000e+02 -3.672422639428359980e+04
