# w mse
3.000000000000000000e+00 6.928060588527072336e-03
5.000000000000000000e+00 3.820588705010195818e-03
9.000000000000000000e+00 4.431923303962117568e-03
1.700000000000000000e+01 7.177050732760289868e-03
3.300000000000000000e+01 1.591294082361524587e-02
6.500000000000000000e+01 4.065200959642667478e-02
1.290000000000000000e+02 1.072372464735827230e-01
2.570000000000000000e+02 2.780733487611190546e-01
5.130000000000000000e+02 6.598599206116321225e-01
1.025000000000000000e+03 1.394208609272624688e+00
2.049000000000000000e+03 2.479012761314706381e+00
4.097000000000000000e+03 3.834395471442438641e+00
8.193000000000000000e+03 5.336623583664529491e+00
1.638500000000000000e+04 7.251840716596087866e+00
