# drho_hcp drho_bcc avalancheSize
-2.344079375049545888e-09 -1.109150304490214012e-05 1.615809242167691728e+00
4.648040895929039795e-02 2.032493995755464411e-01 1.506493008837590963e+00
3.843543444752692828e-01 -2.656581030668752064e-01 5.707623289012506262e+00
-1.196255308626084646e-01 2.622348957976861072e-02 3.054404378696221833e+00
-3.496994379041423739e-02 -6.246595856905567956e-03 7.561929151857760267e-01
-1.636264250159763511e-02 3.977149108908673014e-03 4.492641627817538508e-01
-4.128751665567420570e-03 -6.377269478702984884e-03 2.083661200845369210e-01
-9.205033639629711661e-03 -7.494832743391910412e-03 4.509471328400303514e-01
-7.656436595911086940e-03 -5.495250358711345484e-04 3.240186356825891512e-01
2.940548458869735038e-03 -3.339997658668991676e-04 2.944601371206914328e-02
-2.751527555721444696e-03 3.068236562467019368e-03 6.430482453099849172e-02
-1.616178689272981805e-03 -9.487596579500490179e-04 8.267217394262131591e-02
