# w mse
3.000000000000000000e+00 1.131430108277267643e-02
5.000000000000000000e+00 8.929795802154822520e-03
9.000000000000000000e+00 9.451336934920973390e-03
1.700000000000000000e+01 1.442203746739877113e-02
3.300000000000000000e+01 2.773748979045676313e-02
6.500000000000000000e+01 6.167884152811071302e-02
1.290000000000000000e+02 1.444732928495803259e-01
2.570000000000000000e+02 3.328954185852004977e-01
5.130000000000000000e+02 7.084675496079783086e-01
1.025000000000000000e+03 1.236832429999267680e+00
2.049000000000000000e+03 1.767790463677343826e+00
4.097000000000000000e+03 2.851141806523135980e+00
8.193000000000000000e+03 3.938163250513262437e+00
1.638500000000000000e+04 4.693974696262500856e+00
