# w mse
3.000000000000000000e+00 2.249976456748845402e-02
5.000000000000000000e+00 4.536377527384399116e-02
9.000000000000000000e+00 1.060620441868621033e-01
1.700000000000000000e+01 2.435984999238536841e-01
3.300000000000000000e+01 5.485914307049679639e-01
6.500000000000000000e+01 1.157188903454130280e+00
1.290000000000000000e+02 2.236935895280927955e+00
2.570000000000000000e+02 3.966315537762894472e+00
5.130000000000000000e+02 7.292135169021560337e+00
1.025000000000000000e+03 1.456335178358725990e+01
2.049000000000000000e+03 2.448767276639205193e+01
4.097000000000000000e+03 2.585559017116152347e+01
