# theta phi
-1.452146719008844684e+02 5.635403674145000252e+01
-1.440360437016547905e+02 5.762705444796939247e+01
3.478532809911552448e+01 1.236459632585499975e+02
3.596395629834520946e+01 1.223729455520306288e+02
1.239352139175154548e+02 1.240830299844989213e+02
-1.449959072566008160e+02 5.797546749946397426e+01
3.268577808404339891e+01 5.906167024748691574e+01
1.263669504327231579e+02 6.084924366683378594e+01
5.093624125636714695e+01 5.911760478591679657e+01
-5.606478608248455231e+01 5.591697001550107160e+01
3.500409274339919818e+01 1.220245325005360257e+02
-1.473142219159566082e+02 1.209383297525130985e+02
-5.363304956727687056e+01 1.191507563331661999e+02
-1.290637587436328602e+02 1.208823952140832034e+02
3.708037700779274815e+01 1.237405418488443445e+02
-3.180686439454285619e+01 5.688620576733970324e+01
1.180437817309113626e+02 1.237258855085232909e+02
-5.531343712131894108e+01 1.222278598791044004e+02
-1.443394941128707387e+02 5.991893191834657983e+01
-1.437461557349615759e+02 1.211851362266237828e+02
3.502228578824978200e+01 1.228149720216049730e+02
-5.389964277896390143e+01 6.074229791276433588e+01
3.921974138673644461e+01 1.229916879954470232e+02
1.436434232191622016e+02 5.644224398132275411e+01
-3.272251163974610932e+01 1.201239180956755916e+02
5.732487623670849786e+01 1.213712474203890963e+02
3.289475703591686084e+01 5.924746007831613781e+01
-1.429196229922072519e+02 5.625945815115566262e+01
1.481931356054571438e+02 1.231137942326603110e+02
-6.195621826908863738e+01 5.627411449147671618e+01
1.246865628786810873e+02 5.777214012089559958e+01
3.566050588712924707e+01 1.200810680816534273e+02
3.625384426503840984e+01 5.881486377337624560e+01
-1.449777142117502251e+02 5.718502797839502705e+01
1.261003572210361199e+02 1.192577020872356712e+02
-1.407802586132635554e+02 5.700831200455298386e+01
-3.635657678083779842e+01 1.235577560186772672e+02
1.472774883602538978e+02 5.987608190432441546e+01
-1.226751237632915092e+02 5.862875257961090369e+01
-1.471052429640831463e+02 1.207525399216838622e+02
3.176273683110075652e+01 1.226884039973852509e+02
1.431195019117459424e+02 1.211111016675757810e+02
-1.264588944717409049e+02 1.206016870222320563e+02
-1.222266145289648591e+02 5.634245547257447129e+01
-5.424170722905807906e+01 1.212808779058785689e+02
1.468861801577804727e+02 1.258188974693049857e+02
1.536782717448385256e+02 1.244073777565116643e+02
5.529415339872220159e+01 5.728621766517893832e+01
3.332772006911834950e+01 1.261982312919885914e+02
2.894706368828189724e+01 5.728867842317495729e+01
-1.262303291926289290e+02 5.879786003044488751e+01
-1.362835915936024946e+02 5.617262201503130115e+01
-1.383723208269378233e+02 5.744824180144197356e+01
1.473288125042849117e+02 5.667813661276765203e+01
-1.271943144847968199e+02 1.245293360272825112e+02
-6.323726485352752746e+01 1.220384352720987522e+02
-1.456196624330263489e+02 5.795431717506474456e+01
1.433102728380314943e+02 6.020846897060734904e+01
-1.290938720881896984e+02 1.231437550153038671e+02
-5.464767290446354053e+01 1.221138351581363537e+02
-5.288266681475378306e+01 1.202175977705828558e+02
5.095225448721331674e+01 1.223870924333187702e+02
1.462267576996489424e+02 1.202413744755250917e+02
1.461520826846043803e+02 6.174295426837777967e+01
-5.171861273942595716e+01 5.785752942595584614e+01
2.931078086825369411e+01 6.085108349673912187e+01
-1.446430747204262559e+02 1.234283348648048815e+02
-1.237198898741357027e+02 1.208115668672585343e+02
-1.482372631688992328e+02 5.731159600261475617e+01
-3.688049808825407183e+01 5.888889833242422611e+01
5.354110552825908798e+01 5.939831297776796504e+01
5.777338547103514088e+01 1.236575445274255287e+02
1.257582927709419209e+02 5.871912209412142403e+01
-3.311381984221952024e+01 5.418110253069500715e+01
-2.632172825516148507e+01 5.559262224348835701e+01
-1.247058466012777984e+02 1.227137823348210759e+02
-1.466722799308816434e+02 5.380176870801140865e+01
-1.510529363117180992e+02 1.227113215768250427e+02
5.376967080737107096e+01 1.212021399695551196e+02
4.371640840639751246e+01 1.238273779849687202e+02
4.162767917306217669e+01 1.225517581985580335e+02
-3.267118749571510250e+01 1.233218633872323551e+02
5.280568551520318721e+01 5.547066397271750304e+01
1.167627351464724796e+02 5.796156472790125491e+01
3.438033756697365106e+01 1.220456828249352554e+02
-3.668972716196849859e+01 1.197915310293926581e+02
5.090612791181028740e+01 5.685624498469613997e+01
1.253523270955364666e+02 5.788616484186365341e+01
1.271173331852462098e+02 5.978240222941716553e+01
-1.290477455127866904e+02 5.761290756668122981e+01
-3.377324230035105046e+01 5.975862552447490117e+01
-3.384791731539563386e+01 1.182570457316222274e+02
1.282813872605740357e+02 1.221424705740441539e+02
-1.506892191317463130e+02 1.191489165032608781e+02
3.535692527957374409e+01 5.657166513519511142e+01
5.628011012586430439e+01 5.918843313274146567e+01
1.340144848419313064e+02 1.202624865846601523e+02
-1.416914471443456875e+02 5.841190451400518668e+01
5.047281103871526398e+01 1.234241605847271330e+02
-1.440436452044161513e+02 5.704243494568290629e+01
-1.309978710139662041e+02 1.217356394117741019e+02
1.103615779225723514e+00 9.073143181341171726e+01
-1.770185358061374643e+02 8.551607538437561118e+01
-1.520806787396214759e+02 1.237445172305430248e+02
1.476762510709133949e+02 1.268140558987178537e+02
1.210144129050181050e+02 1.249610621905158467e+02
4.314110693298516708e+01 1.222294459095206065e+02
-1.472908784593038547e+02 5.365337314526322388e+01
-2.688623191276535351e+01 5.624889684282559443e+01
9.350363870804996225e+01 2.179370485227586585e+00
3.865980143986937634e+01 1.222563081933105309e+02
1.267064887218575393e+02 1.206319440547885193e+02
1.179022631220807966e+02 1.243489395316418609e+02
6.612064636361569114e+01 5.596796767556531904e+01
6.289708338406458665e+01 5.729399204236891308e+01
-1.214282855567792012e+02 5.752219715588870486e+01
-1.250634850213241407e+02 1.212503140357032549e+02
-1.493148467635656971e+02 5.741176329834008385e+01
3.380995805331743043e+01 5.751030655628545674e+01
-5.706877836923629843e+01 5.960258384441527113e+01
5.392868916668098223e+01 1.210414607411727559e+02
3.446596881159483416e+01 1.217189440996794616e+02
5.225381572113401774e+01 5.942403998018977518e+01
-1.418731928506782367e+02 5.613413895278702626e+01
5.229773063298892311e+01 5.928764313186563584e+01
3.514654968050781036e+01 5.827565215663516085e+01
1.493859774916456047e+02 5.707173407609143112e+01
-1.284747925784886036e+02 1.235651840771561183e+02
1.465376800950665483e+02 5.271459080849918166e+01
-3.925132261682642110e+01 1.254527727760569888e+02
-1.246295048759801603e+02 1.235607250171559315e+02
-1.250970378538809626e+02 5.442354219950644278e+01
4.917911658291909305e+01 5.363182907531293608e+01
-1.459649677720121304e+02 5.773037670381896191e+01
3.950540003703153502e+01 1.218034424852771025e+02
-1.259768722008818997e+02 1.283887222380370474e+02
-3.713888517115893961e+01 1.215531640756937861e+02
5.473885992663017674e+01 5.407307296447419276e+01
5.869051332291546430e+01 1.209472595011350080e+02
-1.345686361124419363e+02 5.846339051689827215e+01
-1.509038907913219134e+02 1.212663128491578135e+02
2.639287546486537650e+01 5.605073671189582285e+01
-3.682684253651919448e+01 1.235182901983034469e+02
-3.278738193004178925e+01 1.223095786477339715e+02
-5.212935169948423919e+01 5.671570237650448121e+01
-1.457898912479577973e+02 6.018307774339720595e+01
-1.506308591314753471e+02 1.201429579200725044e+02
4.549490448766376005e+01 5.566224800513352022e+01
4.544928959678848202e+01 5.670709291670417684e+01
3.861049026752672830e+01 5.707241172481766256e+01
3.139945028856136133e+01 5.847597274688735070e+01
-1.077004555135968928e+02 4.278198967277515585e+00
-5.900240229187474483e+01 1.224118066771383297e+02
-1.436255476517542888e+02 1.219672815360352160e+02
6.450554674960665125e+01 1.206957080576549259e+02
1.442389974603876794e+02 1.231215065183291131e+02
3.816019003827796752e+01 5.729471751723509954e+01
-4.598551515806871492e+01 5.973751341533984771e+01
3.830855285565430535e+01 1.215880954859948417e+02
-1.295271889612847360e+02 5.657583941527286697e+01
3.595635479558387004e+01 1.229575650543171008e+02
4.900212898603381007e+01 5.826436058822592656e+01
-1.788963842207743085e+02 8.926856818658831116e+01
2.981464193862564116e+00 9.448392461562438882e+01
2.791932126037853834e+01 5.625548276945697523e+01
-3.232374892908660513e+01 5.318594410128213923e+01
-5.898558709498189501e+01 5.503893780948416037e+01
