# w mse
3.000000000000000000e+00 5.492009142878175607e-04
5.000000000000000000e+00 1.436963808179626389e-03
9.000000000000000000e+00 2.850156191364174030e-03
1.700000000000000000e+01 4.636581198070676910e-03
3.300000000000000000e+01 9.497684155318573268e-03
6.500000000000000000e+01 2.554261802356214833e-02
1.290000000000000000e+02 7.706991530069760843e-02
2.570000000000000000e+02 2.482962262364672712e-01
5.130000000000000000e+02 7.620780883988402810e-01
1.025000000000000000e+03 2.156525226369452319e+00
2.049000000000000000e+03 4.594814098605993102e+00
4.097000000000000000e+03 6.547749220949912186e+00
8.193000000000000000e+03 1.049136906365354882e+01
