# w mse
3.000000000000000000e+00 3.574157354663044816e-04
5.000000000000000000e+00 1.375797969290216234e-03
9.000000000000000000e+00 5.087431014587805687e-03
1.700000000000000000e+01 1.780782089400110776e-02
3.300000000000000000e+01 6.229804723409141515e-02
6.500000000000000000e+01 2.263307331069837058e-01
1.290000000000000000e+02 8.183041998936804173e-01
2.570000000000000000e+02 2.875600108811884770e+00
5.130000000000000000e+02 8.817444987263614919e+00
1.025000000000000000e+03 1.844502278683635410e+01
2.049000000000000000e+03 2.650546905106045870e+01
