# drho_hcp drho_bcc avalancheSize
1.108003241626698276e-02 9.167327320594276241e-03 6.255706835182572867e-01
-1.726181873241655618e-02 -5.996478568756227756e-02 4.728001405996169915e+00
-9.486565845534533636e-05 -2.473660867550464548e-04 1.042384371878353061e-01
1.936035105852773608e-03 -1.939731930913679570e-03 5.291497852360487614e-02
-1.328400002043983452e-03 6.354907505146945024e-04 1.416142871167441197e-01
-9.067613970692722791e-04 -1.135423431517554316e-03 3.873753595093832880e-01
7.079877423120661817e-04 4.518913220910997230e-04 7.158464429066509205e-02
-1.125246203354135499e-03 -3.051320652480010720e-04 1.208156559424647392e-01
1.195082408214920289e-03 -5.615316469422745871e-04 1.918455203723822555e-01
6.024523998612862918e-05 -5.365179592352678495e-04 1.392905751316785568e-01
-6.948014938915614280e-04 -1.091266451622857625e-04 1.351352791634611861e-01
-4.208477488165385250e-04 -5.168589863103686954e-04 9.672956652221104124e-02
-1.418783623918784542e-08 3.379850242038948127e-04 5.138700951106267567e-02
2.317452364245520258e-04 2.279527522020818875e-04 1.330849123482771013e-01
1.453759240341995218e-04 -3.431891763188837929e-04 4.694790803888977682e-02
-7.504079457075485404e-05 2.206202473374399564e-04 4.562506770696037051e-02
-1.187146826154977797e-04 -2.640644329757399489e-04 1.749397523540130728e-01
-2.314862707233494854e-04 8.891619244014159484e-07 1.919607533841350688e-01
-1.013558459901781061e-04 -1.232911238091792538e-04 2.750871518139423599e-02
-1.339499800195112500e-04 6.200997894619669770e-05 5.291791214376570518e-02
0.000000000000000000e+00 0.000000000000000000e+00 4.184342839628419491e-03
1.934992641874216934e-04 -7.848754032869532937e-05 1.291809966385748867e-02
-8.487594803464892923e-05 4.421436988368866727e-05 3.877130710576836420e-02
1.596734936511745584e-04 -8.951946105120126701e-05 3.613535736542027033e-02
4.039434729972875282e-04 -2.218903976485163063e-04 1.188347827853670768e-01
