# theta phi
1.435825687940739499e+02 5.968106118008620342e+01
-3.641743120592605720e+01 1.203189388199138108e+02
1.453991815258839608e+02 5.934203829275234199e+01
1.449926868138504972e+02 1.201454008428429887e+02
-3.460081847411604627e+01 1.206579617072476509e+02
-3.500731318614951704e+01 5.985459915715703261e+01
-1.414097257497562339e+02 1.200962398246621774e+02
3.341541290695294464e+01 1.195655960786677241e+02
-1.463796356006155008e+02 6.290714713651532719e+01
1.432092461828505066e+02 6.184080242215405576e+01
1.470817992538605097e+02 5.914123739431745008e+01
3.859027425024375901e+01 5.990376017533783681e+01
-1.465845870930470767e+02 6.043440392133229722e+01
3.362036439938450627e+01 1.170928528634846657e+02
-3.679075381714949344e+01 1.181591975778459727e+02
-3.291820074613950453e+01 1.208587626056825428e+02
-1.277045185096460358e+02 5.421640261407329575e+01
-1.462406690130447089e+02 6.018127461666023947e+01
-1.246124109899673300e+02 1.218252968132729706e+02
-1.469464297756994711e+02 5.825990713620215189e+01
1.276083106297774776e+02 5.858617063307755046e+01
-1.412434379392312280e+02 1.215019208899731780e+02
-1.380983497361721106e+02 1.189416216958260009e+02
3.737001987500700295e+01 1.225186987690061500e+02
-1.439017204064040527e+02 5.859681397810905423e+01
-1.230598533255607094e+02 1.193472833619193096e+02
-5.778884057913040806e+01 5.824532260608488343e+01
-2.737571111630332865e+01 5.660072153270718331e+01
1.161977694259926324e+02 1.226285332756542346e+02
-4.087560049652676497e+01 5.826984201987181677e+01
1.447206736567971745e+02 1.220904933206907828e+02
1.453854541685743698e+02 1.231349902264765035e+02
-5.396872220065938563e+01 5.814359555289988180e+01
5.732683402363160496e+01 1.220245191083555056e+02
1.477006565386436137e+02 5.606293003598081981e+01
-3.845236908530903008e+01 1.217618245734174849e+02
3.346560725638557443e+01 5.890565346961532356e+01
-3.736559868572756926e+01 1.221713084101959907e+02
5.229548149035399263e+01 1.257835973859267114e+02
3.375933098695529821e+01 1.198187253833397676e+02
5.538758901003267709e+01 5.817470318672703655e+01
3.305357022430053604e+01 1.217400928637978552e+02
-5.239168937022252948e+01 1.214138293669224566e+02
3.875656206076877197e+01 5.849807911002682204e+01
4.190165026382792490e+01 6.105837830417400625e+01
-1.426299801249930113e+02 5.748130123099385003e+01
3.609827959359594729e+01 1.214031860218909600e+02
5.694014667443928346e+01 6.065271663808071168e+01
1.222111594208695919e+02 1.217546773939151166e+02
1.526242888836966642e+02 1.233992784672928309e+02
-6.380223057400738895e+01 5.737146672434579386e+01
1.391243995034732563e+02 1.217301579801282116e+02
-3.527932634320282546e+01 5.790950667930921725e+01
-3.461454583142563024e+01 5.686500977352351782e+01
1.260312777993406144e+02 1.218564044471001182e+02
-1.226731659763684092e+02 5.797548089164450857e+01
-3.229934346135639345e+01 1.239370699640192015e+02
1.415476309146909841e+02 5.823817542658250801e+01
-1.465343927436144327e+02 1.210943465303846978e+02
1.426344013142724521e+02 5.782869158980400925e+01
-1.257696292209130888e+02 1.223520996668566880e+02
-1.235156351008983506e+02 1.264830910355300375e+02
1.452204263033193001e+02 1.245969712366575948e+02
1.309583244856415547e+02 5.441209339905016407e+01
-1.432950498919396694e+02 5.908990384318403244e+01
3.914156314196866759e+01 5.872883004906169191e+01
3.870867080791423120e+01 1.254822519995349523e+02
-1.315583301466139687e+02 5.954987074660558477e+01
-2.655706902435914074e+01 1.216407965941191662e+02
5.514248333782337141e+01 6.138498697396248360e+01
-3.854788941925690438e+01 5.791967929996719988e+01
4.084415984600403249e+01 1.231935395857115623e+02
3.547481833108894023e+01 1.208113162488493799e+02
-5.665371368378093564e+01 5.841619061818001057e+01
5.106341242469225961e+01 5.797240216684090086e+01
1.501926203561954196e+02 1.226385774475550647e+02
1.277890877946407642e+02 5.682506239353964617e+01
-3.728968469944783237e+01 5.630072754243477107e+01
1.286738859841681801e+02 1.242976309305075802e+02
3.752326000429334130e+01 1.214029751832289890e+02
-3.402824201986724262e+01 1.230468883476941073e+02
1.389133272052306438e+02 5.872741077079783167e+01
-3.366231741857998827e+01 1.231504681442013549e+02
1.398363824760232319e+02 1.211528940295252426e+02
-5.386397292818445237e+01 1.213743028168076279e+02
1.295163989617976767e+02 1.214959942198430127e+02
-3.531075113888395123e+01 5.556024751582693000e+01
1.406821137644840860e+02 1.232185814294106905e+02
2.853573965235090881e+01 5.465728459832249087e+01
-1.527246956890476497e+02 6.068714902917030685e+01
1.544107506689974798e+02 1.248718160441935510e+02
-1.272547318685173536e+02 5.848279126543489070e+01
1.505760926018296857e+02 1.217161289895551022e+02
6.212249635860210617e+01 1.204973703335152209e+02
-3.878818427073911579e+01 5.650222958220381031e+01
-1.246521839092877713e+02 1.225684183642189709e+02
1.268593438960100599e+02 5.920741683405766764e+01
-4.416996526712543414e+01 1.214981927629543748e+02
-1.467066229838743254e+02 1.253362107001433259e+02
1.474323345723115608e+02 5.995571602112102738e+01
-3.886000856134993597e+01 1.240911546748212260e+02
1.192441228757686105e+02 5.677786660813646336e+01
1.222613367769137653e+02 5.897128822525046132e+01
5.423037077908692538e+01 5.764790033314331197e+01
5.648436489910164227e+01 5.351690896446998380e+01
-3.477957369668071408e+01 5.540302876334241233e+01
-4.904167551435845951e+01 1.255879066009498501e+02
3.670495010806033775e+01 1.209100961568159533e+02
-1.408584368580313537e+02 1.212711699509383294e+02
-1.412913291920857830e+02 5.451774800046504055e+01
4.844166985338603126e+01 1.204501292533944223e+02
1.534429309756408770e+02 5.835920340588082666e+01
-1.248575166621766357e+02 1.186150130260375164e+02
1.414521105807430956e+02 1.220803207000328143e+02
-1.391558401539959959e+02 5.680646041428843773e+01
-1.445251816689110740e+02 5.918868375115064140e+01
1.233462863162190644e+02 1.215838093818199752e+02
-1.289365875753077546e+02 1.220275978331591062e+02
-2.980737964380459104e+01 5.736142255244493526e+01
-5.221091220535924293e+01 1.231749376064603609e+02
1.427103153005521676e+02 1.236992724575652431e+02
-5.132611401583183408e+01 5.570236906949241984e+01
-1.424767399957066516e+02 5.859702481677101815e+01
1.459717579801327645e+02 5.695311165230589978e+01
-4.108667279476937040e+01 1.212725892292021683e+02
1.463376825814200117e+02 5.684953185579865220e+01
-4.016361752397677520e+01 5.884710597047475744e+01
1.261360270718155618e+02 5.862569718319237211e+01
-5.048360103820235167e+01 5.850400578015699438e+01
1.446892488611160559e+02 1.244397524841730700e+02
-3.931788623551592110e+01 5.678141857058930952e+01
-1.514642603476491161e+02 1.253427154016775233e+02
2.727530431095235031e+01 1.193128509708297003e+02
-2.558924933100250243e+01 5.512818395580647035e+01
5.274526813148264637e+01 1.215172087345651022e+02
-2.942390739817031786e+01 5.828387101044489071e+01
-1.178775036413979080e+02 5.950262966648477203e+01
1.412118157292608771e+02 1.234977704177961897e+02
5.534781609071222874e+01 5.743158163578104336e+01
-5.314065610398994011e+01 1.207925831659423466e+02
1.358300347328745659e+02 5.850180723704562524e+01
3.329337701612568878e+01 5.466378929985665991e+01
-3.256766542768845341e+01 1.200442839788789797e+02
1.411399914386500711e+02 5.590884532517877403e+01
-6.075587712423140374e+01 1.232221333918635651e+02
-5.773866322308625598e+01 1.210287117747495671e+02
1.260782996741548345e+02 6.002402221269795746e+01
4.881418022072382001e+01 1.179577886025076072e+00
