# w mse
3.000000000000000000e+00 5.459751044578301654e-03
5.000000000000000000e+00 1.534736467356303570e-02
9.000000000000000000e+00 4.691533458169041410e-02
1.700000000000000000e+01 1.292011814865762220e-01
3.300000000000000000e+01 3.279246075249512837e-01
6.500000000000000000e+01 7.797103169233879916e-01
1.290000000000000000e+02 1.669045739379848792e+00
2.570000000000000000e+02 3.232486452249413666e+00
5.130000000000000000e+02 6.476880562005140618e+00
1.025000000000000000e+03 1.146038906202167418e+01
2.049000000000000000e+03 1.721978003493219234e+01
4.097000000000000000e+03 2.144939867961439717e+01
8.193000000000000000e+03 2.505329744273212711e+01
