# w mse
3.000000000000000000e+00 7.197109107006376995e-03
5.000000000000000000e+00 4.224090977064250477e-03
9.000000000000000000e+00 5.970738039242892529e-03
1.700000000000000000e+01 1.221639622951994041e-02
3.300000000000000000e+01 3.008731443534815378e-02
6.500000000000000000e+01 7.754102546828979536e-02
1.290000000000000000e+02 1.881216049805178314e-01
2.570000000000000000e+02 4.132832942746641480e-01
5.130000000000000000e+02 8.648118880388442342e-01
1.025000000000000000e+03 1.750899441209568419e+00
2.049000000000000000e+03 2.455967792489840207e+00
4.097000000000000000e+03 3.127825462231768938e+00
8.193000000000000000e+03 4.357334907109437161e+00
1.638500000000000000e+04 7.029165003666400402e+00
