# w mse
3.000000000000000000e+00 2.358536902614875169e-02
5.000000000000000000e+00 5.666172371376195643e-02
9.000000000000000000e+00 1.415440966271629686e-01
1.700000000000000000e+01 3.182281293964054902e-01
3.300000000000000000e+01 6.670743734184786389e-01
6.500000000000000000e+01 1.353244853354813593e+00
1.290000000000000000e+02 2.615019509690434507e+00
2.570000000000000000e+02 4.777994884180097657e+00
5.130000000000000000e+02 8.435004632979662631e+00
1.025000000000000000e+03 1.462977853705945819e+01
2.049000000000000000e+03 2.125180885222507499e+01
4.097000000000000000e+03 2.843276599627164458e+01
8.193000000000000000e+03 3.114902201236745327e+01
