# w mse
3.000000000000000000e+00 8.923416937019389367e-04
5.000000000000000000e+00 3.103828579821032649e-03
9.000000000000000000e+00 1.077530596810484693e-02
1.700000000000000000e+01 3.851096631973788958e-02
3.300000000000000000e+01 1.332212421763545040e-01
6.500000000000000000e+01 3.944340936222311966e-01
1.290000000000000000e+02 9.709456083984131514e-01
2.570000000000000000e+02 2.535521762735438056e+00
5.130000000000000000e+02 6.358985524336718598e+00
1.025000000000000000e+03 1.316892410659041524e+01
2.049000000000000000e+03 2.062443594455669071e+01
4.097000000000000000e+03 2.533259044400920246e+01
8.193000000000000000e+03 3.139098346345061330e+01
