# w mse
3.000000000000000000e+00 1.346473468068335767e-03
5.000000000000000000e+00 5.353829702727530733e-03
9.000000000000000000e+00 2.112860060424855482e-02
1.700000000000000000e+01 8.191646006233596622e-02
3.300000000000000000e+01 3.098739988711325388e-01
6.500000000000000000e+01 1.113823957839611856e+00
1.290000000000000000e+02 3.719638658423343625e+00
2.570000000000000000e+02 1.194398005875090796e+01
5.130000000000000000e+02 3.214386751047542390e+01
1.025000000000000000e+03 5.316215389671111069e+01
2.049000000000000000e+03 6.354252943966125855e+01
