# theta phi
-5.380670404647801064e+01 5.841035187116654015e+01
-5.400096501572449625e+01 5.832084015188124226e+01
1.266905248356643483e+02 1.215475212220987942e+02
1.266723470851812721e+02 1.214672341950543455e+02
-1.329087084717185405e+02 5.462780761870194368e+01
4.664291669372256877e+01 5.455591541218903728e+01
-1.325615166566808796e+02 1.256574439775277199e+02
-1.332202275968569438e+02 5.458888309711002762e+01
-9.517400751353206090e+01 1.976264187744622314e+00
1.044705245273596574e+02 1.404290121591683427e+00
-1.165650150902948496e+02 1.043576740407422765e+00
4.760200442613399474e+01 1.256937515935502176e+02
-1.327995263859962165e+02 1.260893589809610518e+02
4.710261669052101041e+01 5.450569123744180899e+01
-1.330911250020206467e+02 5.429294047527976375e+01
-1.243835294851222386e+02 1.192480770808369641e+02
5.061818742862764964e+01 1.235960572656829299e+02
-4.890043200511799881e+01 1.772616393552629006e+02
-1.300080867889649028e+02 5.492881959464247643e+01
4.980223150388447806e+01 5.607872823665911710e+01
-4.848038337868471359e+01 1.240261712858022918e+02
4.991461603127252289e+01 5.527167968650932295e+01
-1.316404456747856102e+02 5.474113284244176469e+01
4.947632521146407925e+01 5.582878936586188701e+01
4.933506373587351845e+01 5.628934242730445447e+01
-1.297025092050314754e+02 5.846832464686573161e+01
4.540066207263998166e+01 1.245579305381214112e+02
5.204962209997389522e+01 5.822219460451366757e+01
-1.302104323476309276e+02 1.248756484791447150e+02
-1.303067913811281642e+02 1.226745358257017386e+02
4.942509193508367105e+01 1.242520696341937310e+02
-1.279949157192791489e+02 1.256386431332612403e+02
-5.436501438164659561e+01 1.195137933465632329e+02
-1.290033035981903140e+02 1.253801553810413907e+02
-1.287351216019177684e+02 5.822988389374751961e+01
-6.728523337888855593e+00 9.088949976348635573e+01
-6.294037033139141535e+00 1.770219001035055726e+02
-1.534348606104952921e+02 1.791337565846028212e+02
5.064699573691629553e+01 1.217833394893895189e+02
4.941701834555554740e+01 5.526146810252717501e+01
-4.779754321319526866e+01 5.963662010518814327e+01
-1.214165330523998421e+02 1.202330167330642752e+02
5.205231761178240646e+01 1.241480529008942000e+02
5.101766394087766088e+01 5.648239125471842925e+01
5.090241458176303979e+01 5.657133982914949399e+01
1.498762673907511669e+02 6.254805533978091692e-01
5.208131801919243742e+01 1.231801079343542824e+02
-1.298397665665095815e+02 5.508164807653781736e+01
-1.290197597230996962e+02 1.232063704818459087e+02
5.107853960165213181e+01 5.641663394133068010e+01
-1.334637508208100485e+02 1.196813522593463119e+02
-1.260965650610263538e+02 5.691550471065960437e+01
-1.386982147917729549e+02 1.191523773324592250e+00
5.194422227827635652e+01 5.443596407054662478e+01
9.971324977290653635e+01 1.752245008694610249e+02
-5.596369224676236875e+00 8.960081894213949738e+01
-1.252272299363227859e+02 1.251231878839289493e+02
-1.021630983640641688e+02 4.694826554039050137e+00
4.636212165422189457e+01 1.186472897575418557e+02
-1.315663697430249215e+02 1.222334014857920863e+02
-1.287438302627439839e+02 1.252669626740999291e+02
-8.747026484508742783e+01 6.001418527031615824e+00
5.765402355963288983e+01 5.657299660716970635e+01
4.835836266267180328e+00 1.792478121399629742e+02
5.354453353511502911e+01 5.641355841795827075e+01
-1.277604103048104918e+02 1.230580374523063654e+02
5.313043235933280783e+01 5.699663162429622787e+01
5.386681205053760380e+01 1.237956313025092356e+02
-5.471876164200632076e+01 1.783082060554204418e+02
5.263779391614286141e+01 1.241695788319714779e+02
-1.271836925260960811e+02 1.224144259563044272e+02
-1.264427181187205065e+02 1.228862303783301257e+02
4.301872685931422780e+01 1.792385951100779380e+02
5.378572629607580780e+01 1.236670723903469167e+02
5.450287924328370792e+01 1.228840387389682149e+02
1.646993025017822845e+02 5.117994408603029122e+00
4.220128896575086230e+01 1.791979888864488828e+02
5.343964093045631358e+01 1.239572305929110740e+02
5.355709281787356701e+01 5.636840195754245997e+01
-1.263538586847284790e+02 1.231897824359833180e+02
-1.271246888773502803e+02 5.602092440155968234e+01
-1.267977054331705347e+02 1.233104359790512632e+02
5.336369426164165475e+01 5.572217426050734446e+01
4.803224041408287093e+01 1.011514151798438510e+00
-1.085054039529080399e+02 5.960683858679711733e-01
-1.269838845883977285e+02 5.644535397508607844e+01
-1.260096118142100465e+02 5.598246807576359174e+01
-1.336762599095206383e+02 1.286753586301444319e+00
-1.344871341802030145e+02 1.766594761743398578e+02
5.620272863876242297e+01 1.233542006021918667e+02
-1.240779286174541625e+02 1.216875894771950044e+02
-1.235819391754169345e+02 5.426360100004341547e+01
5.283336792140416804e+01 6.417480175841166101e+01
5.393472484466256134e+01 1.785869484309443465e+02
-1.235098433735812478e+02 5.570742015973140582e+01
5.558013123851121406e+01 1.228250966637476296e+02
5.561021233386463791e+01 1.219648273684235704e+02
-1.238388798262810440e+02 1.197185828149911515e+02
5.605853073381717877e+01 1.230550640738067898e+02
-1.248754271676020977e+02 1.151402714120466158e+02
-1.238112726812429685e+02 1.150528527311454070e+02
-1.147854743457338884e+02 5.923979354284345078e+01
5.806171385301586696e+01 1.207494786207920612e+02
-1.748457125029615042e+02 1.489562288297473724e+00
-2.639420436020297522e+00 1.784244212264714236e+02
6.519986187483742812e-01 1.783775123014268900e+02
-1.791316623363012468e+02 1.454727829774953296e+00
1.796353990056690861e+02 1.458297654725781323e+00
1.798448399167626803e+02 1.541269601713884274e+00
1.778142821379680640e+02 1.469573789239886574e+00
-1.753614911445873190e+02 1.514655877399098571e+00
-1.553228987753433765e+00 1.785825923395132691e+02
-1.782791294440026775e+02 1.550945426936275684e+00
1.304678317712943736e+00 1.785681440627046470e+02
-5.283235998145398016e-01 1.785294702858863616e+02
-2.319018334880524446e+00 1.785657947996929806e+02
2.344156242901054732e+00 1.785185491987290050e+02
2.080190558421617653e-01 1.785626203184897633e+02
4.081638004900629141e-02 1.785649983320318199e+02
-6.240037692957429716e-01 1.785504221143900736e+02
-1.797876155121790589e+02 1.361486530370235259e+00
