# w mse
3.000000000000000000e+00 1.206206169134112216e-02
5.000000000000000000e+00 1.036719876010079762e-02
9.000000000000000000e+00 1.041705980151949422e-02
1.700000000000000000e+01 1.513458148274401949e-02
3.300000000000000000e+01 2.779737684316783281e-02
6.500000000000000000e+01 5.711626341618827873e-02
1.290000000000000000e+02 1.231992983072130177e-01
2.570000000000000000e+02 2.747032141070342992e-01
5.130000000000000000e+02 5.753998400866568996e-01
1.025000000000000000e+03 1.096115583546454886e+00
2.049000000000000000e+03 2.222005288975085424e+00
4.097000000000000000e+03 3.223645514655203215e+00
8.193000000000000000e+03 3.334795385573996462e+00
1.638500000000000000e+04 4.352467216030356134e+00
