# w mse
3.000000000000000000e+00 9.911292865260391480e-03
5.000000000000000000e+00 7.538540903121431630e-03
9.000000000000000000e+00 9.212397475801782296e-03
1.700000000000000000e+01 1.706519558971886230e-02
3.300000000000000000e+01 4.104915372924772959e-02
6.500000000000000000e+01 1.044022083695103076e-01
1.290000000000000000e+02 2.593918259182699249e-01
2.570000000000000000e+02 6.097704698698764858e-01
5.130000000000000000e+02 1.302676076782236958e+00
1.025000000000000000e+03 2.279551868504187784e+00
2.049000000000000000e+03 3.471554919829043406e+00
4.097000000000000000e+03 4.731817310919840480e+00
8.193000000000000000e+03 7.113910733795146157e+00
1.638500000000000000e+04 8.873931550719431627e+00
