# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
7.802e-01	9.090e-04
1.499e+00	1.817e-03
1.413e+00	2.725e-03
2.556e+00	3.638e-03
2.282e+00	4.542e-03
2.308e+00	5.448e-03
2.309e+00	6.354e-03
2.899e+00	7.265e-03
3.005e+00	8.172e-03
3.372e+00	9.078e-03
2.779e+00	9.078e-03
3.015e+00	9.080e-03
5.455e+00	4.818e-02
1.093e+01	8.821e-02
2.020e+01	1.278e-01
2.569e+01	1.696e-01
3.137e+01	2.091e-01
3.551e+01	2.487e-01
4.010e+01	2.891e-01
4.420e+01	3.289e-01
4.850e+01	3.691e-01
5.202e+01	4.086e-01
5.630e+01	4.497e-01
5.942e+01	4.899e-01
6.292e+01	5.300e-01
6.745e+01	5.716e-01
7.026e+01	6.117e-01
7.203e+01	6.526e-01
7.421e+01	6.925e-01
7.762e+01	7.323e-01
8.097e+01	7.722e-01
8.517e+01	8.138e-01
8.998e+01	8.545e-01
9.339e+01	8.945e-01
9.618e+01	9.342e-01
9.864e+01	9.737e-01
1.015e+02	1.014e+00
1.044e+02	1.054e+00
1.069e+02	1.096e+00
1.102e+02	1.136e+00
1.129e+02	1.176e+00
1.147e+02	1.216e+00
1.169e+02	1.256e+00
1.195e+02	1.297e+00
1.220e+02	1.336e+00
1.238e+02	1.377e+00
1.266e+02	1.416e+00
1.280e+02	1.456e+00
1.274e+02	1.498e+00
1.289e+02	1.539e+00
1.312e+02	1.581e+00
1.339e+02	1.621e+00
1.370e+02	1.661e+00
1.400e+02	1.701e+00
1.429e+02	1.742e+00
1.446e+02	1.782e+00
1.468e+02	1.823e+00
1.492e+02	1.863e+00
1.515e+02	1.904e+00
1.538e+02	1.944e+00
1.558e+02	1.985e+00
1.593e+02	2.026e+00
1.606e+02	2.066e+00
1.630e+02	2.105e+00
1.651e+02	2.145e+00
1.687e+02	2.185e+00
1.700e+02	2.224e+00
1.711e+02	2.265e+00
1.729e+02	2.305e+00
1.735e+02	2.345e+00
1.742e+02	2.385e+00
1.758e+02	2.425e+00
1.788e+02	2.465e+00
1.805e+02	2.506e+00
1.831e+02	2.546e+00
1.853e+02	2.586e+00
1.869e+02	2.626e+00
1.899e+02	2.666e+00
1.914e+02	2.707e+00
1.930e+02	2.747e+00
1.950e+02	2.787e+00
1.954e+02	2.827e+00
1.963e+02	2.867e+00
1.966e+02	2.908e+00
1.985e+02	2.948e+00
2.012e+02	2.989e+00
2.033e+02	3.029e+00
2.054e+02	3.069e+00
2.078e+02	3.109e+00
2.082e+02	3.149e+00
2.083e+02	3.190e+00
2.098e+02	3.230e+00
2.119e+02	3.271e+00
2.135e+02	3.312e+00
2.143e+02	3.351e+00
2.159e+02	3.392e+00
2.164e+02	3.433e+00
2.163e+02	3.474e+00
2.188e+02	3.514e+00
2.206e+02	3.553e+00
2.215e+02	3.594e+00
2.231e+02	3.634e+00
2.235e+02	8.701e-01
2.233e+02	8.046e-01
2.224e+02	7.400e-01
2.217e+02	6.752e-01
2.217e+02	6.101e-01
2.216e+02	5.437e-01
2.212e+02	4.785e-01
2.200e+02	4.134e-01
2.196e+02	3.991e-01
2.193e+02	3.991e-01
2.188e+02	3.335e-01
2.188e+02	2.677e-01
2.181e+02	2.032e-01
2.178e+02	1.390e-01
2.175e+02	7.471e-02
2.126e+02	9.250e-03
2.009e+02	0.000e+00
