# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
5.922e-01	9.060e-04
6.977e-01	1.815e-03
1.097e+00	2.726e-03
1.296e+00	2.726e-03
1.406e+00	2.728e-03
3.676e+00	4.928e-02
1.058e+01	9.470e-02
1.986e+01	1.413e-01
2.453e+01	1.859e-01
2.888e+01	2.305e-01
3.364e+01	2.755e-01
3.818e+01	3.218e-01
4.214e+01	3.673e-01
4.691e+01	4.131e-01
5.267e+01	4.593e-01
5.848e+01	5.043e-01
6.353e+01	5.504e-01
6.658e+01	5.955e-01
6.793e+01	6.412e-01
7.065e+01	6.857e-01
7.479e+01	7.302e-01
8.026e+01	7.747e-01
8.478e+01	8.202e-01
8.848e+01	8.658e-01
9.260e+01	9.115e-01
9.431e+01	9.567e-01
9.627e+01	1.001e+00
9.994e+01	1.047e+00
1.026e+02	1.092e+00
1.051e+02	1.138e+00
1.074e+02	1.182e+00
1.090e+02	1.227e+00
1.132e+02	1.272e+00
1.152e+02	1.317e+00
1.165e+02	1.362e+00
1.194e+02	1.406e+00
1.218e+02	1.451e+00
1.239e+02	1.497e+00
1.258e+02	1.542e+00
1.296e+02	1.587e+00
1.334e+02	1.632e+00
1.358e+02	1.677e+00
1.380e+02	1.722e+00
1.388e+02	1.767e+00
1.403e+02	1.812e+00
1.422e+02	1.857e+00
1.446e+02	1.902e+00
1.465e+02	1.947e+00
1.488e+02	1.993e+00
1.509e+02	2.038e+00
1.532e+02	2.083e+00
1.539e+02	2.128e+00
1.563e+02	2.174e+00
1.585e+02	2.220e+00
1.612e+02	2.265e+00
1.627e+02	2.309e+00
1.642e+02	2.355e+00
1.648e+02	2.400e+00
1.663e+02	2.444e+00
1.688e+02	2.488e+00
1.715e+02	2.534e+00
1.736e+02	2.579e+00
1.756e+02	2.623e+00
1.761e+02	2.668e+00
1.768e+02	2.714e+00
1.788e+02	2.759e+00
1.810e+02	2.804e+00
1.825e+02	2.849e+00
1.841e+02	2.894e+00
1.855e+02	2.939e+00
1.864e+02	2.984e+00
1.874e+02	3.028e+00
1.892e+02	3.074e+00
1.913e+02	3.119e+00
1.926e+02	3.163e+00
1.940e+02	3.207e+00
1.949e+02	3.253e+00
1.956e+02	3.297e+00
1.964e+02	3.342e+00
1.972e+02	3.387e+00
1.978e+02	3.432e+00
1.991e+02	3.477e+00
1.999e+02	3.522e+00
2.015e+02	3.567e+00
2.026e+02	3.612e+00
2.036e+02	3.657e+00
2.044e+02	3.702e+00
2.055e+02	3.747e+00
2.050e+02	3.792e+00
2.063e+02	3.838e+00
2.067e+02	3.883e+00
2.075e+02	3.928e+00
2.085e+02	3.972e+00
2.088e+02	4.018e+00
2.088e+02	4.062e+00
2.096e+02	4.108e+00
2.104e+02	4.154e+00
2.108e+02	4.199e+00
2.118e+02	4.244e+00
2.126e+02	4.290e+00
2.136e+02	4.335e+00
2.138e+02	4.379e+00
