# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
5.154e-01	9.110e-04
1.803e-01	1.825e-03
8.129e-01	2.737e-03
1.152e+00	3.652e-03
1.797e+00	4.568e-03
1.767e+00	5.484e-03
2.221e+00	6.400e-03
1.977e+00	7.314e-03
2.597e+00	8.231e-03
2.681e+00	9.148e-03
2.822e+00	1.007e-02
2.638e+00	1.007e-02
3.211e+00	1.007e-02
4.261e+00	2.782e-02
6.389e+00	4.562e-02
9.544e+00	6.342e-02
1.267e+01	8.124e-02
1.472e+01	9.903e-02
1.736e+01	1.172e-01
1.965e+01	1.350e-01
2.244e+01	1.528e-01
2.547e+01	1.706e-01
2.804e+01	1.884e-01
3.100e+01	2.062e-01
3.193e+01	2.240e-01
3.273e+01	2.418e-01
3.493e+01	2.600e-01
3.673e+01	2.778e-01
3.772e+01	2.956e-01
3.904e+01	3.130e-01
4.123e+01	3.308e-01
4.415e+01	3.490e-01
4.672e+01	3.671e-01
4.902e+01	3.849e-01
5.058e+01	4.027e-01
5.290e+01	4.209e-01
5.494e+01	4.387e-01
5.593e+01	4.565e-01
5.749e+01	4.743e-01
5.942e+01	4.917e-01
6.112e+01	5.095e-01
6.411e+01	5.277e-01
6.641e+01	5.462e-01
6.673e+01	5.640e-01
6.909e+01	5.825e-01
7.207e+01	6.003e-01
7.436e+01	6.181e-01
7.496e+01	6.355e-01
7.550e+01	6.533e-01
7.596e+01	6.711e-01
7.667e+01	6.890e-01
7.695e+01	7.068e-01
7.777e+01	7.246e-01
7.864e+01	7.420e-01
7.885e+01	7.595e-01
7.899e+01	7.769e-01
8.031e+01	7.947e-01
8.125e+01	8.125e-01
8.252e+01	8.303e-01
8.435e+01	8.481e-01
8.520e+01	8.659e-01
8.625e+01	8.844e-01
8.749e+01	9.019e-01
8.828e+01	9.197e-01
9.087e+01	9.380e-01
9.283e+01	9.562e-01
9.448e+01	9.735e-01
9.571e+01	9.911e-01
9.635e+01	1.009e+00
9.706e+01	1.026e+00
9.805e+01	1.044e+00
9.866e+01	1.062e+00
1.013e+02	1.080e+00
1.026e+02	1.097e+00
1.032e+02	1.114e+00
1.034e+02	1.132e+00
1.045e+02	1.150e+00
1.062e+02	1.167e+00
1.069e+02	1.185e+00
1.078e+02	1.202e+00
1.087e+02	1.220e+00
1.101e+02	1.237e+00
1.110e+02	1.255e+00
1.120e+02	1.272e+00
1.119e+02	1.290e+00
1.123e+02	1.307e+00
1.131e+02	1.325e+00
1.143e+02	1.342e+00
1.161e+02	1.360e+00
1.183e+02	1.377e+00
1.189e+02	1.395e+00
1.198e+02	1.412e+00
1.198e+02	1.430e+00
1.200e+02	1.447e+00
1.204e+02	1.465e+00
1.222e+02	1.482e+00
1.228e+02	1.500e+00
1.227e+02	1.517e+00
1.240e+02	1.535e+00
1.247e+02	1.552e+00
1.252e+02	1.570e+00
1.255e+02	1.587e+00
1.259e+02	1.605e+00
1.264e+02	1.622e+00
1.267e+02	1.640e+00
1.285e+02	1.657e+00
1.302e+02	1.675e+00
1.301e+02	1.692e+00
1.314e+02	1.710e+00
