# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
5.286e-01	1.816e-03
1.184e+00	2.725e-03
1.281e+00	3.631e-03
1.645e+00	4.540e-03
2.272e+00	5.451e-03
2.653e+00	6.360e-03
2.824e+00	7.267e-03
3.190e+00	8.174e-03
2.276e+00	9.078e-03
2.495e+00	9.078e-03
2.873e+00	9.083e-03
6.809e+00	5.427e-02
1.436e+01	1.010e-01
1.976e+01	1.478e-01
2.609e+01	1.926e-01
3.034e+01	2.376e-01
3.520e+01	2.828e-01
3.975e+01	3.279e-01
4.373e+01	3.731e-01
4.816e+01	4.185e-01
5.400e+01	4.646e-01
5.832e+01	5.094e-01
6.105e+01	5.556e-01
6.274e+01	6.002e-01
6.563e+01	6.457e-01
7.022e+01	6.905e-01
7.318e+01	7.359e-01
7.742e+01	7.806e-01
8.049e+01	8.265e-01
8.209e+01	8.708e-01
8.658e+01	9.150e-01
8.943e+01	9.603e-01
9.349e+01	1.005e+00
9.826e+01	1.050e+00
1.014e+02	1.097e+00
1.032e+02	1.142e+00
1.043e+02	1.188e+00
1.060e+02	1.233e+00
1.089e+02	1.279e+00
1.131e+02	1.324e+00
1.147e+02	1.369e+00
1.160e+02	1.414e+00
1.195e+02	1.459e+00
1.239e+02	1.504e+00
1.249e+02	1.549e+00
1.253e+02	1.594e+00
1.279e+02	1.639e+00
1.292e+02	1.685e+00
1.312e+02	1.731e+00
1.346e+02	1.777e+00
1.365e+02	1.822e+00
1.367e+02	1.867e+00
1.381e+02	1.912e+00
1.385e+02	1.957e+00
1.404e+02	2.002e+00
1.419e+02	2.047e+00
1.434e+02	2.092e+00
1.453e+02	2.137e+00
1.459e+02	2.182e+00
1.472e+02	2.227e+00
1.495e+02	2.272e+00
1.505e+02	2.317e+00
1.519e+02	2.362e+00
1.529e+02	2.407e+00
1.535e+02	2.452e+00
1.545e+02	2.497e+00
1.559e+02	2.543e+00
1.567e+02	2.589e+00
1.581e+02	2.634e+00
1.592e+02	2.679e+00
1.591e+02	2.724e+00
1.595e+02	2.769e+00
1.609e+02	2.814e+00
1.621e+02	2.861e+00
1.628e+02	2.906e+00
1.635e+02	2.951e+00
1.650e+02	2.996e+00
1.654e+02	3.041e+00
1.656e+02	3.086e+00
1.664e+02	3.131e+00
1.673e+02	3.176e+00
1.679e+02	3.221e+00
1.687e+02	3.267e+00
1.692e+02	3.312e+00
1.704e+02	3.357e+00
1.709e+02	3.402e+00
1.713e+02	3.447e+00
1.723e+02	3.492e+00
1.724e+02	3.537e+00
1.735e+02	3.582e+00
1.739e+02	3.626e+00
1.746e+02	3.673e+00
1.755e+02	3.717e+00
1.759e+02	3.762e+00
1.770e+02	3.807e+00
1.778e+02	3.852e+00
1.787e+02	3.897e+00
1.789e+02	3.942e+00
1.797e+02	3.987e+00
1.804e+02	4.031e+00
1.814e+02	4.076e+00
1.824e+02	4.122e+00
1.832e+02	4.168e+00
1.844e+02	4.213e+00
1.851e+02	4.258e+00
1.854e+02	4.304e+00
1.862e+02	4.348e+00
1.868e+02	4.394e+00
