# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
8.874e-02	2.723e-03
1.685e+00	3.629e-03
1.580e+00	4.537e-03
1.925e+00	5.442e-03
1.806e+00	6.347e-03
2.121e+00	7.253e-03
2.375e+00	8.160e-03
2.863e+00	9.067e-03
2.888e+00	9.067e-03
3.033e+00	9.069e-03
6.885e+00	5.382e-02
1.444e+01	9.995e-02
2.153e+01	1.471e-01
2.676e+01	1.884e-01
3.143e+01	2.383e-01
3.550e+01	2.834e-01
3.980e+01	3.281e-01
4.574e+01	3.734e-01
5.035e+01	4.183e-01
5.469e+01	4.650e-01
5.854e+01	5.096e-01
6.164e+01	5.561e-01
6.428e+01	6.008e-01
6.680e+01	6.458e-01
6.990e+01	6.913e-01
7.079e+01	7.359e-01
7.436e+01	7.812e-01
7.711e+01	8.258e-01
7.855e+01	8.709e-01
8.206e+01	9.154e-01
8.292e+01	9.601e-01
8.431e+01	1.006e+00
8.613e+01	1.051e+00
8.862e+01	1.098e+00
9.085e+01	1.143e+00
9.329e+01	1.188e+00
9.559e+01	1.233e+00
9.798e+01	1.278e+00
1.011e+02	1.323e+00
1.016e+02	1.368e+00
1.039e+02	1.413e+00
1.054e+02	1.458e+00
1.066e+02	1.503e+00
1.091e+02	1.548e+00
1.116e+02	1.593e+00
1.136e+02	1.639e+00
1.145e+02	1.683e+00
1.169e+02	1.728e+00
1.181e+02	1.773e+00
1.187e+02	1.818e+00
1.205e+02	1.863e+00
1.233e+02	1.908e+00
1.242e+02	1.953e+00
1.253e+02	1.998e+00
1.262e+02	2.043e+00
1.266e+02	2.088e+00
1.283e+02	2.133e+00
1.299e+02	2.178e+00
1.312e+02	2.223e+00
1.323e+02	2.268e+00
1.331e+02	2.314e+00
1.342e+02	2.358e+00
1.350e+02	2.403e+00
1.358e+02	2.448e+00
1.366e+02	2.493e+00
1.373e+02	2.538e+00
1.382e+02	2.583e+00
1.389e+02	2.628e+00
1.392e+02	2.674e+00
1.402e+02	2.718e+00
1.414e+02	2.764e+00
1.425e+02	2.809e+00
1.430e+02	2.854e+00
1.442e+02	2.900e+00
1.443e+02	2.945e+00
1.451e+02	2.991e+00
1.454e+02	3.036e+00
1.463e+02	3.081e+00
1.465e+02	3.126e+00
1.471e+02	3.171e+00
1.483e+02	3.217e+00
1.487e+02	3.262e+00
1.498e+02	3.307e+00
1.507e+02	3.352e+00
1.511e+02	3.398e+00
1.522e+02	3.443e+00
1.528e+02	3.488e+00
1.545e+02	3.535e+00
1.548e+02	3.581e+00
1.557e+02	3.627e+00
1.566e+02	3.673e+00
1.572e+02	3.717e+00
1.582e+02	3.762e+00
1.587e+02	3.807e+00
1.596e+02	3.852e+00
1.604e+02	3.898e+00
1.616e+02	3.943e+00
1.619e+02	3.988e+00
1.629e+02	4.032e+00
1.638e+02	4.078e+00
1.646e+02	4.122e+00
1.656e+02	4.170e+00
1.663e+02	4.215e+00
1.677e+02	4.260e+00
1.687e+02	4.305e+00
1.700e+02	4.350e+00
1.709e+02	4.394e+00
