# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
1.021e+00	9.190e-04
1.566e+00	1.834e-03
1.714e+00	2.749e-03
1.594e+00	3.666e-03
1.842e+00	4.579e-03
2.497e+00	5.495e-03
2.493e+00	6.414e-03
2.639e+00	7.338e-03
2.594e+00	8.254e-03
2.709e+00	9.170e-03
2.926e+00	9.170e-03
3.051e+00	9.171e-03
3.469e+00	2.422e-02
5.453e+00	3.926e-02
7.029e+00	5.474e-02
9.408e+00	7.035e-02
1.275e+01	8.518e-02
1.521e+01	1.001e-01
1.650e+01	1.156e-01
1.891e+01	1.305e-01
2.117e+01	1.457e-01
2.352e+01	1.605e-01
2.630e+01	1.754e-01
2.799e+01	1.906e-01
2.925e+01	2.054e-01
3.090e+01	2.205e-01
3.221e+01	2.354e-01
3.363e+01	2.507e-01
3.468e+01	2.655e-01
3.631e+01	2.805e-01
3.734e+01	2.957e-01
3.984e+01	3.108e-01
4.196e+01	3.256e-01
4.356e+01	3.406e-01
4.440e+01	3.555e-01
4.710e+01	3.707e-01
4.900e+01	3.858e-01
5.086e+01	4.008e-01
5.132e+01	4.159e-01
5.211e+01	4.309e-01
5.350e+01	4.460e-01
5.349e+01	4.608e-01
5.496e+01	4.759e-01
5.645e+01	4.909e-01
5.909e+01	5.058e-01
6.143e+01	5.213e-01
6.194e+01	5.364e-01
6.232e+01	5.514e-01
6.277e+01	5.669e-01
6.460e+01	5.821e-01
6.609e+01	5.970e-01
6.682e+01	6.120e-01
6.910e+01	6.272e-01
7.108e+01	6.423e-01
7.190e+01	6.571e-01
7.233e+01	6.720e-01
7.476e+01	6.868e-01
7.660e+01	7.020e-01
7.745e+01	7.171e-01
7.814e+01	7.320e-01
7.915e+01	7.470e-01
7.985e+01	7.621e-01
8.029e+01	7.770e-01
8.082e+01	7.922e-01
8.261e+01	8.071e-01
8.316e+01	8.221e-01
8.453e+01	8.370e-01
8.552e+01	8.520e-01
8.607e+01	8.674e-01
8.657e+01	8.823e-01
8.853e+01	8.973e-01
9.092e+01	9.121e-01
9.301e+01	9.270e-01
9.388e+01	9.421e-01
9.609e+01	9.570e-01
9.666e+01	9.728e-01
9.708e+01	9.877e-01
9.754e+01	1.003e+00
9.816e+01	1.018e+00
9.948e+01	1.033e+00
9.980e+01	1.048e+00
1.003e+02	1.063e+00
1.006e+02	1.079e+00
1.008e+02	1.094e+00
1.017e+02	1.109e+00
1.024e+02	1.124e+00
1.039e+02	1.139e+00
1.044e+02	1.154e+00
1.051e+02	1.168e+00
1.064e+02	1.183e+00
1.072e+02	1.198e+00
1.086e+02	1.213e+00
1.100e+02	1.228e+00
1.107e+02	1.244e+00
1.121e+02	1.259e+00
1.127e+02	1.274e+00
1.137e+02	1.289e+00
1.166e+02	1.303e+00
1.174e+02	1.318e+00
1.178e+02	1.333e+00
1.190e+02	1.348e+00
1.196e+02	1.363e+00
1.195e+02	1.378e+00
1.199e+02	1.394e+00
1.200e+02	1.409e+00
1.212e+02	1.424e+00
1.224e+02	1.439e+00
1.231e+02	1.453e+00
1.253e+02	1.468e+00
