# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
1.243e+00	9.100e-04
1.373e+00	1.820e-03
1.656e+00	2.728e-03
1.927e+00	3.635e-03
1.946e+00	4.544e-03
2.115e+00	5.449e-03
2.298e+00	6.356e-03
2.993e+00	7.259e-03
3.040e+00	8.167e-03
2.951e+00	9.077e-03
3.238e+00	9.982e-03
3.249e+00	9.982e-03
3.149e+00	9.985e-03
4.416e+00	3.485e-02
6.653e+00	6.068e-02
1.099e+01	8.638e-02
1.589e+01	1.115e-01
1.978e+01	1.375e-01
2.363e+01	1.625e-01
2.685e+01	1.873e-01
2.934e+01	2.125e-01
3.217e+01	2.375e-01
3.549e+01	2.624e-01
3.810e+01	2.874e-01
4.113e+01	3.125e-01
4.327e+01	3.376e-01
4.585e+01	3.624e-01
4.754e+01	3.875e-01
5.078e+01	4.129e-01
5.484e+01	4.392e-01
5.783e+01	4.642e-01
5.983e+01	4.893e-01
6.181e+01	5.140e-01
6.399e+01	5.408e-01
6.663e+01	5.657e-01
6.881e+01	5.911e-01
7.144e+01	6.165e-01
7.404e+01	6.416e-01
7.714e+01	6.664e-01
8.157e+01	6.914e-01
8.346e+01	7.166e-01
8.403e+01	7.414e-01
8.428e+01	7.669e-01
8.474e+01	7.918e-01
8.680e+01	8.170e-01
9.001e+01	8.417e-01
9.233e+01	8.666e-01
9.374e+01	8.916e-01
9.470e+01	9.166e-01
9.672e+01	9.420e-01
9.766e+01	9.670e-01
9.827e+01	9.925e-01
9.921e+01	1.018e+00
1.015e+02	1.043e+00
1.020e+02	1.068e+00
1.035e+02	1.093e+00
1.040e+02	1.118e+00
1.061e+02	1.143e+00
1.078e+02	1.168e+00
1.099e+02	1.193e+00
1.112e+02	1.218e+00
1.127e+02	1.243e+00
1.134e+02	1.267e+00
1.151e+02	1.292e+00
1.156e+02	1.317e+00
1.167e+02	1.343e+00
1.185e+02	1.368e+00
1.218e+02	1.393e+00
1.235e+02	1.418e+00
1.245e+02	1.443e+00
1.261e+02	1.469e+00
1.272e+02	1.494e+00
1.283e+02	1.519e+00
1.287e+02	1.544e+00
1.293e+02	1.569e+00
1.316e+02	1.594e+00
1.327e+02	1.618e+00
1.340e+02	1.644e+00
1.357e+02	1.669e+00
1.371e+02	1.694e+00
1.389e+02	1.719e+00
1.408e+02	1.745e+00
1.419e+02	1.770e+00
1.422e+02	1.795e+00
1.429e+02	1.821e+00
1.451e+02	1.846e+00
1.467e+02	1.870e+00
1.476e+02	1.895e+00
1.486e+02	1.920e+00
1.491e+02	1.945e+00
1.499e+02	1.970e+00
1.510e+02	1.995e+00
1.522e+02	2.020e+00
1.533e+02	2.046e+00
1.538e+02	2.070e+00
1.545e+02	2.095e+00
1.557e+02	2.120e+00
1.564e+02	2.145e+00
1.575e+02	2.170e+00
1.580e+02	2.195e+00
1.591e+02	2.220e+00
1.611e+02	2.245e+00
1.630e+02	2.270e+00
1.638e+02	2.295e+00
1.640e+02	2.320e+00
1.646e+02	2.345e+00
1.649e+02	2.370e+00
1.660e+02	2.395e+00
1.670e+02	2.420e+00
1.678e+02	2.445e+00
