# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
1.644e+01	9.180e-04
2.166e+01	1.838e-03
2.576e+01	2.754e-03
3.175e+01	3.677e-03
3.918e+01	4.595e-03
4.091e+01	4.595e-03
4.587e+01	4.595e-03
5.260e+01	2.464e-02
6.053e+01	4.558e-02
6.372e+01	6.588e-02
6.731e+01	8.556e-02
7.008e+01	1.057e-01
7.289e+01	1.263e-01
7.475e+01	1.467e-01
7.721e+01	1.665e-01
8.003e+01	1.864e-01
8.254e+01	2.066e-01
8.453e+01	2.262e-01
8.788e+01	2.461e-01
8.990e+01	2.660e-01
9.200e+01	2.864e-01
9.315e+01	3.064e-01
9.469e+01	3.266e-01
9.669e+01	3.465e-01
9.900e+01	3.664e-01
1.010e+02	3.869e-01
1.028e+02	4.072e-01
1.060e+02	4.279e-01
1.089e+02	4.478e-01
1.122e+02	4.677e-01
1.151e+02	4.875e-01
1.172e+02	5.078e-01
1.180e+02	5.286e-01
1.198e+02	5.484e-01
1.216e+02	5.686e-01
1.226e+02	5.888e-01
1.226e+02	6.087e-01
1.231e+02	6.286e-01
1.247e+02	6.486e-01
1.265e+02	6.685e-01
1.293e+02	6.883e-01
1.305e+02	7.086e-01
1.317e+02	7.286e-01
1.331e+02	7.492e-01
1.359e+02	7.695e-01
1.381e+02	7.898e-01
1.388e+02	8.097e-01
1.396e+02	8.300e-01
1.407e+02	8.501e-01
1.419e+02	8.702e-01
1.438e+02	8.900e-01
1.450e+02	9.098e-01
1.455e+02	9.297e-01
1.459e+02	9.503e-01
1.475e+02	9.704e-01
1.500e+02	9.908e-01
