# Depth(nm)	Force(mN)
2.135e-01	-9.100e-04
0.000e+00	0.000e+00
4.571e-01	9.060e-04
1.197e+00	1.812e-03
8.876e-01	2.719e-03
1.490e+00	3.624e-03
1.946e+00	4.530e-03
2.246e+00	5.438e-03
2.583e+00	6.343e-03
2.941e+00	7.251e-03
2.682e+00	8.158e-03
2.688e+00	9.068e-03
3.138e+00	9.971e-03
2.974e+00	9.971e-03
2.991e+00	9.974e-03
5.118e+00	5.012e-02
1.002e+01	9.109e-02
1.864e+01	1.323e-01
2.366e+01	1.709e-01
2.806e+01	2.147e-01
3.257e+01	2.543e-01
3.711e+01	2.937e-01
4.162e+01	3.338e-01
4.629e+01	3.736e-01
4.930e+01	4.139e-01
5.253e+01	4.545e-01
5.727e+01	4.943e-01
6.135e+01	5.339e-01
6.469e+01	5.753e-01
6.909e+01	6.152e-01
7.236e+01	6.546e-01
7.531e+01	6.946e-01
7.794e+01	7.341e-01
8.066e+01	7.743e-01
8.569e+01	8.140e-01
8.825e+01	8.545e-01
8.990e+01	8.940e-01
9.373e+01	9.347e-01
9.596e+01	9.745e-01
9.803e+01	1.015e+00
1.006e+02	1.056e+00
1.033e+02	1.096e+00
1.061e+02	1.136e+00
1.088e+02	1.176e+00
1.103e+02	1.217e+00
1.123e+02	1.258e+00
1.158e+02	1.298e+00
1.193e+02	1.339e+00
1.217e+02	1.379e+00
1.231e+02	1.418e+00
1.245e+02	1.458e+00
1.265e+02	1.499e+00
1.283e+02	1.539e+00
1.306e+02	1.579e+00
1.327e+02	1.619e+00
1.348e+02	1.658e+00
1.363e+02	1.698e+00
1.387e+02	1.740e+00
1.404e+02	1.780e+00
1.433e+02	1.820e+00
1.465e+02	1.860e+00
1.492e+02	1.900e+00
1.509e+02	1.940e+00
1.517e+02	1.980e+00
1.524e+02	2.020e+00
1.536e+02	2.060e+00
1.554e+02	2.100e+00
1.564e+02	2.140e+00
1.582e+02	2.180e+00
1.598e+02	2.220e+00
1.625e+02	2.260e+00
1.656e+02	2.300e+00
1.670e+02	2.340e+00
1.679e+02	2.380e+00
1.695e+02	2.420e+00
1.709e+02	2.460e+00
1.724e+02	2.500e+00
1.748e+02	2.540e+00
1.764e+02	2.581e+00
1.787e+02	2.621e+00
1.812e+02	2.660e+00
1.834e+02	2.701e+00
1.855e+02	2.740e+00
1.870e+02	2.780e+00
1.881e+02	2.820e+00
1.891e+02	2.860e+00
1.905e+02	2.900e+00
1.919e+02	2.940e+00
1.937e+02	2.980e+00
1.954e+02	3.021e+00
1.971e+02	3.060e+00
1.986e+02	3.100e+00
1.998e+02	3.140e+00
2.021e+02	3.180e+00
2.028e+02	3.220e+00
2.042e+02	3.260e+00
2.053e+02	3.301e+00
2.060e+02	3.341e+00
2.073e+02	3.381e+00
2.086e+02	3.421e+00
2.118e+02	3.463e+00
2.129e+02	3.503e+00
2.151e+02	3.543e+00
