# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
7.569e-01	9.090e-04
1.219e+00	1.816e-03
1.853e+00	2.720e-03
1.758e+00	3.628e-03
2.546e+00	4.539e-03
2.411e+00	5.445e-03
2.587e+00	6.349e-03
2.695e+00	7.256e-03
2.651e+00	8.161e-03
3.004e+00	9.071e-03
3.048e+00	9.979e-03
2.861e+00	9.979e-03
2.859e+00	9.981e-03
7.146e+00	5.927e-02
1.463e+01	1.092e-01
2.353e+01	1.615e-01
2.974e+01	2.128e-01
3.502e+01	2.637e-01
3.978e+01	3.142e-01
4.566e+01	3.639e-01
5.128e+01	4.134e-01
5.550e+01	4.646e-01
5.938e+01	5.144e-01
6.358e+01	5.662e-01
6.746e+01	6.161e-01
7.223e+01	6.661e-01
7.762e+01	7.163e-01
8.202e+01	7.661e-01
8.593e+01	8.161e-01
8.997e+01	8.669e-01
9.232e+01	9.167e-01
9.403e+01	9.668e-01
9.822e+01	1.018e+00
1.030e+02	1.069e+00
1.052e+02	1.119e+00
1.077e+02	1.169e+00
1.120e+02	1.219e+00
1.141e+02	1.269e+00
1.179e+02	1.318e+00
1.207e+02	1.369e+00
1.223e+02	1.419e+00
1.249e+02	1.468e+00
1.283e+02	1.518e+00
1.316e+02	1.569e+00
1.336e+02	1.619e+00
1.359e+02	1.669e+00
1.382e+02	1.718e+00
1.416e+02	1.769e+00
1.443e+02	1.818e+00
1.458e+02	1.869e+00
1.486e+02	1.918e+00
1.511e+02	1.969e+00
1.532e+02	2.021e+00
1.563e+02	2.071e+00
1.589e+02	2.121e+00
1.608e+02	2.171e+00
1.640e+02	2.222e+00
1.664e+02	2.271e+00
1.687e+02	2.323e+00
1.700e+02	2.373e+00
1.724e+02	2.424e+00
1.747e+02	2.474e+00
1.770e+02	2.524e+00
1.792e+02	2.573e+00
1.813e+02	2.624e+00
1.832e+02	2.674e+00
1.850e+02	2.723e+00
1.874e+02	2.774e+00
1.903e+02	2.824e+00
1.923e+02	2.874e+00
1.949e+02	2.924e+00
1.981e+02	2.974e+00
2.011e+02	3.024e+00
2.025e+02	3.075e+00
2.037e+02	3.126e+00
2.055e+02	3.176e+00
2.073e+02	3.226e+00
2.096e+02	3.277e+00
2.113e+02	3.327e+00
2.142e+02	3.379e+00
2.169e+02	3.430e+00
2.187e+02	3.480e+00
2.202e+02	3.530e+00
2.216e+02	3.579e+00
2.237e+02	3.629e+00
2.257e+02	3.680e+00
2.280e+02	3.732e+00
2.300e+02	3.781e+00
2.319e+02	3.831e+00
2.335e+02	3.881e+00
2.354e+02	3.931e+00
2.372e+02	3.981e+00
2.389e+02	4.031e+00
2.405e+02	4.082e+00
2.419e+02	4.133e+00
2.438e+02	4.185e+00
2.452e+02	4.235e+00
2.473e+02	4.285e+00
2.506e+02	4.335e+00
2.529e+02	4.386e+00
2.544e+02	4.436e+00
2.561e+02	4.486e+00
2.582e+02	4.536e+00
2.595e+02	4.587e+00
2.615e+02	4.638e+00
2.626e+02	4.688e+00
2.637e+02	4.738e+00
2.654e+02	4.789e+00
2.672e+02	4.838e+00
2.690e+02	4.888e+00
2.707e+02	4.938e+00
2.722e+02	4.988e+00
2.733e+02	5.038e+00
2.747e+02	5.090e+00
2.763e+02	5.141e+00
2.781e+02	5.193e+00
2.795e+02	5.242e+00
2.806e+02	5.292e+00
2.819e+02	5.341e+00
2.832e+02	5.392e+00
2.845e+02	5.443e+00
2.863e+02	5.493e+00
2.877e+02	5.544e+00
2.900e+02	5.594e+00
2.917e+02	5.644e+00
2.929e+02	5.694e+00
2.945e+02	5.744e+00
2.961e+02	5.795e+00
2.980e+02	5.846e+00
2.997e+02	5.896e+00
3.008e+02	5.946e+00
3.020e+02	5.996e+00
3.036e+02	6.046e+00
3.045e+02	6.096e+00
3.059e+02	6.147e+00
3.075e+02	6.197e+00
3.092e+02	6.248e+00
3.112e+02	6.298e+00
3.127e+02	6.348e+00
3.142e+02	6.398e+00
3.157e+02	6.449e+00
3.169e+02	6.499e+00
3.182e+02	6.549e+00
3.197e+02	6.598e+00
3.213e+02	6.648e+00
3.226e+02	6.699e+00
3.238e+02	6.749e+00
3.251e+02	6.799e+00
3.262e+02	6.849e+00
3.273e+02	6.898e+00
3.286e+02	6.948e+00
3.302e+02	6.999e+00
3.324e+02	7.049e+00
3.337e+02	7.099e+00
3.354e+02	7.149e+00
3.363e+02	7.200e+00
3.379e+02	7.250e+00
3.390e+02	7.301e+00
3.402e+02	7.352e+00
3.413e+02	7.402e+00
3.431e+02	7.453e+00
3.442e+02	7.504e+00
3.450e+02	7.554e+00
3.465e+02	7.605e+00
3.474e+02	7.655e+00
3.487e+02	7.704e+00
3.497e+02	7.754e+00
3.508e+02	7.806e+00
3.522e+02	7.856e+00
3.533e+02	7.906e+00
3.541e+02	7.956e+00
3.551e+02	8.006e+00
3.564e+02	8.056e+00
3.576e+02	8.106e+00
3.579e+02	8.156e+00
3.592e+02	8.206e+00
3.608e+02	8.256e+00
3.616e+02	8.307e+00
3.625e+02	8.358e+00
3.635e+02	8.408e+00
3.643e+02	8.459e+00
3.651e+02	8.510e+00
3.660e+02	8.561e+00
3.669e+02	8.611e+00
3.679e+02	8.661e+00
3.689e+02	8.711e+00
3.700e+02	8.762e+00
3.711e+02	8.813e+00
3.717e+02	8.864e+00
3.724e+02	8.915e+00
3.733e+02	8.966e+00
3.741e+02	9.016e+00
3.747e+02	9.066e+00
3.757e+02	9.116e+00
3.766e+02	9.167e+00
3.776e+02	9.216e+00
3.782e+02	9.266e+00
3.792e+02	9.316e+00
3.802e+02	9.367e+00
3.808e+02	9.418e+00
3.817e+02	9.469e+00
3.824e+02	9.519e+00
3.827e+02	9.569e+00
