# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
9.943e-01	9.070e-04
1.197e+00	1.813e-03
1.661e+00	2.720e-03
1.873e+00	3.628e-03
2.428e+00	4.535e-03
2.116e+00	5.445e-03
2.564e+00	6.357e-03
2.298e+00	7.264e-03
2.800e+00	8.173e-03
2.777e+00	8.173e-03
2.789e+00	8.175e-03
5.297e+00	4.816e-02
1.061e+01	8.802e-02
1.888e+01	1.282e-01
2.499e+01	1.688e-01
2.914e+01	2.089e-01
3.355e+01	2.484e-01
3.982e+01	2.883e-01
4.371e+01	3.281e-01
4.721e+01	3.687e-01
4.937e+01	4.081e-01
5.425e+01	4.492e-01
6.049e+01	4.898e-01
6.561e+01	5.305e-01
7.011e+01	5.722e-01
7.317e+01	6.122e-01
7.499e+01	6.521e-01
7.960e+01	6.921e-01
8.444e+01	7.319e-01
8.724e+01	7.730e-01
8.943e+01	8.128e-01
9.057e+01	8.525e-01
9.344e+01	8.929e-01
9.549e+01	9.328e-01
9.622e+01	9.728e-01
9.795e+01	1.012e+00
1.008e+02	1.054e+00
1.039e+02	1.095e+00
1.063e+02	1.135e+00
1.098e+02	1.176e+00
1.121e+02	1.216e+00
1.152e+02	1.256e+00
1.193e+02	1.296e+00
1.224e+02	1.336e+00
1.263e+02	1.376e+00
1.281e+02	1.417e+00
1.303e+02	1.457e+00
1.315e+02	1.496e+00
1.330e+02	1.536e+00
1.337e+02	1.577e+00
1.356e+02	1.617e+00
1.366e+02	1.656e+00
1.387e+02	1.696e+00
1.419e+02	1.736e+00
1.442e+02	1.778e+00
1.486e+02	1.818e+00
1.515e+02	1.859e+00
1.539e+02	1.899e+00
1.547e+02	1.938e+00
1.557e+02	1.978e+00
1.571e+02	2.018e+00
1.593e+02	2.059e+00
1.624e+02	2.098e+00
1.647e+02	2.139e+00
1.683e+02	2.179e+00
1.700e+02	2.218e+00
1.707e+02	2.259e+00
1.716e+02	2.298e+00
1.731e+02	2.339e+00
1.758e+02	2.379e+00
1.782e+02	2.419e+00
1.793e+02	2.459e+00
1.805e+02	2.499e+00
1.813e+02	2.539e+00
1.831e+02	2.578e+00
1.852e+02	2.619e+00
1.871e+02	2.659e+00
1.884e+02	2.699e+00
1.900e+02	2.739e+00
1.923e+02	2.779e+00
1.934e+02	2.819e+00
1.952e+02	2.859e+00
1.964e+02	2.899e+00
1.986e+02	2.939e+00
2.005e+02	2.979e+00
2.016e+02	3.019e+00
2.023e+02	3.058e+00
2.041e+02	3.099e+00
2.060e+02	3.139e+00
2.089e+02	3.179e+00
2.115e+02	3.218e+00
2.136e+02	3.258e+00
2.145e+02	3.299e+00
2.154e+02	3.339e+00
2.160e+02	3.379e+00
