# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
4.582e-01	9.080e-04
1.159e+00	1.813e-03
1.371e+00	2.720e-03
1.595e+00	3.627e-03
1.759e+00	4.535e-03
1.425e+00	5.440e-03
2.086e+00	6.341e-03
2.447e+00	7.247e-03
3.171e+00	8.151e-03
3.458e+00	9.060e-03
3.352e+00	9.060e-03
3.390e+00	9.061e-03
4.535e+00	3.357e-02
9.211e+00	5.978e-02
1.424e+01	8.585e-02
1.804e+01	1.097e-01
2.149e+01	1.377e-01
2.557e+01	1.628e-01
2.928e+01	1.878e-01
3.276e+01	2.128e-01
3.457e+01	2.378e-01
3.736e+01	2.628e-01
4.030e+01	2.880e-01
4.400e+01	3.133e-01
4.786e+01	3.384e-01
5.126e+01	3.635e-01
5.435e+01	3.887e-01
5.656e+01	4.136e-01
5.741e+01	4.394e-01
5.750e+01	4.643e-01
6.151e+01	4.898e-01
6.276e+01	5.150e-01
6.313e+01	5.406e-01
6.486e+01	5.654e-01
6.659e+01	5.904e-01
6.869e+01	6.154e-01
7.242e+01	6.406e-01
7.486e+01	6.654e-01
7.886e+01	6.906e-01
8.067e+01	7.154e-01
8.264e+01	7.404e-01
8.295e+01	7.653e-01
8.478e+01	7.904e-01
8.784e+01	8.156e-01
8.961e+01	8.404e-01
9.054e+01	8.654e-01
9.216e+01	8.902e-01
9.377e+01	9.153e-01
9.486e+01	9.404e-01
9.645e+01	9.654e-01
9.700e+01	9.907e-01
9.993e+01	1.016e+00
1.031e+02	1.042e+00
1.046e+02	1.067e+00
1.058e+02	1.092e+00
1.067e+02	1.117e+00
1.079e+02	1.142e+00
1.102e+02	1.168e+00
1.112e+02	1.193e+00
1.121e+02	1.218e+00
1.145e+02	1.243e+00
1.155e+02	1.268e+00
1.160e+02	1.294e+00
1.170e+02	1.318e+00
1.185e+02	1.344e+00
1.196e+02	1.369e+00
1.219e+02	1.394e+00
1.238e+02	1.419e+00
1.261e+02	1.444e+00
1.272e+02	1.469e+00
1.277e+02	1.494e+00
1.281e+02	1.520e+00
1.297e+02	1.546e+00
1.321e+02	1.572e+00
1.366e+02	1.597e+00
1.392e+02	1.622e+00
1.389e+02	1.647e+00
1.397e+02	1.672e+00
1.407e+02	1.697e+00
1.413e+02	1.722e+00
1.423e+02	1.747e+00
1.433e+02	1.772e+00
1.437e+02	1.797e+00
1.447e+02	1.822e+00
1.453e+02	1.847e+00
1.465e+02	1.873e+00
1.494e+02	1.898e+00
1.517e+02	1.923e+00
1.533e+02	1.948e+00
1.539e+02	1.973e+00
1.540e+02	1.998e+00
1.548e+02	2.024e+00
1.567e+02	2.049e+00
1.584e+02	2.074e+00
1.595e+02	2.100e+00
1.600e+02	2.124e+00
1.603e+02	2.150e+00
1.611e+02	2.175e+00
1.619e+02	2.200e+00
1.652e+02	2.225e+00
1.661e+02	2.250e+00
1.665e+02	2.276e+00
1.674e+02	2.301e+00
1.679e+02	2.326e+00
1.688e+02	2.351e+00
