# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
6.119e-01	9.040e-04
1.181e+00	1.814e-03
1.441e+00	2.717e-03
2.094e+00	3.623e-03
2.067e+00	4.532e-03
2.647e+00	5.439e-03
2.716e+00	6.344e-03
2.815e+00	7.257e-03
2.724e+00	8.163e-03
3.064e+00	9.073e-03
3.039e+00	9.073e-03
2.928e+00	9.079e-03
5.463e+00	4.848e-02
1.109e+01	8.876e-02
2.083e+01	1.293e-01
2.625e+01	1.688e-01
3.045e+01	2.128e-01
3.534e+01	2.528e-01
4.019e+01	2.926e-01
4.500e+01	3.326e-01
4.969e+01	3.728e-01
5.282e+01	4.128e-01
5.464e+01	4.549e-01
5.725e+01	4.949e-01
6.134e+01	5.351e-01
6.496e+01	5.769e-01
6.935e+01	6.167e-01
7.490e+01	6.566e-01
7.926e+01	6.966e-01
8.116e+01	7.365e-01
8.262e+01	7.778e-01
8.608e+01	8.190e-01
8.999e+01	8.597e-01
9.267e+01	9.002e-01
9.427e+01	9.402e-01
9.686e+01	9.804e-01
9.953e+01	1.021e+00
1.020e+02	1.063e+00
1.044e+02	1.103e+00
1.058e+02	1.143e+00
1.073e+02	1.183e+00
1.111e+02	1.223e+00
1.139e+02	1.263e+00
1.157e+02	1.304e+00
1.196e+02	1.344e+00
1.234e+02	1.385e+00
1.248e+02	1.424e+00
1.261e+02	1.464e+00
1.291e+02	1.505e+00
1.304e+02	1.545e+00
1.312e+02	1.586e+00
1.328e+02	1.625e+00
1.350e+02	1.665e+00
1.384e+02	1.706e+00
1.406e+02	1.746e+00
1.422e+02	1.786e+00
1.448e+02	1.826e+00
1.458e+02	1.866e+00
1.475e+02	1.906e+00
1.498e+02	1.947e+00
1.516e+02	1.987e+00
1.526e+02	2.027e+00
1.542e+02	2.067e+00
1.559e+02	2.107e+00
1.576e+02	2.147e+00
1.591e+02	2.187e+00
1.603e+02	2.227e+00
1.614e+02	2.268e+00
1.638e+02	2.307e+00
1.665e+02	2.348e+00
1.680e+02	2.387e+00
1.704e+02	2.429e+00
1.721e+02	2.469e+00
1.736e+02	2.509e+00
1.744e+02	2.549e+00
1.764e+02	2.589e+00
1.785e+02	2.629e+00
1.806e+02	2.669e+00
1.818e+02	2.709e+00
1.836e+02	2.749e+00
1.849e+02	2.789e+00
1.860e+02	2.829e+00
1.879e+02	2.869e+00
1.893e+02	2.910e+00
1.900e+02	2.949e+00
1.912e+02	2.990e+00
1.926e+02	3.029e+00
1.946e+02	3.069e+00
1.961e+02	3.109e+00
1.975e+02	3.148e+00
1.986e+02	3.188e+00
2.000e+02	3.228e+00
2.019e+02	3.269e+00
2.035e+02	3.308e+00
2.049e+02	3.348e+00
2.065e+02	3.387e+00
2.079e+02	3.428e+00
2.088e+02	3.468e+00
2.099e+02	3.509e+00
2.113e+02	3.549e+00
2.131e+02	3.589e+00
2.146e+02	3.628e+00
2.158e+02	3.669e+00
