# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
3.601e+00	9.170e-04
7.670e+00	1.836e-03
1.194e+01	2.752e-03
1.675e+01	3.669e-03
2.073e+01	4.586e-03
2.158e+01	4.586e-03
2.419e+01	4.587e-03
3.164e+01	2.448e-02
7.070e+01	4.582e-02
8.257e+01	6.665e-02
8.716e+01	8.653e-02
9.060e+01	1.075e-01
9.351e+01	1.275e-01
9.716e+01	1.475e-01
1.002e+02	1.674e-01
1.024e+02	1.875e-01
1.052e+02	2.078e-01
1.075e+02	2.279e-01
1.112e+02	2.481e-01
1.150e+02	2.684e-01
1.168e+02	2.888e-01
1.190e+02	3.089e-01
1.210e+02	3.291e-01
1.231e+02	3.497e-01
1.250e+02	3.696e-01
1.252e+02	3.897e-01
1.281e+02	4.098e-01
1.297e+02	4.306e-01
1.315e+02	4.506e-01
1.340e+02	4.709e-01
1.359e+02	4.909e-01
1.379e+02	5.107e-01
1.400e+02	5.315e-01
1.426e+02	5.518e-01
1.442e+02	5.724e-01
1.461e+02	5.925e-01
1.470e+02	6.125e-01
1.490e+02	6.325e-01
1.501e+02	6.525e-01
1.515e+02	6.725e-01
1.539e+02	6.928e-01
